Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banestes,IA_generativa_interna,"O Banestes lançou a Sab.IA, IA generativa própria para uso interno, em parceria com a Aumo e com apoio de Ufes e Ifes, para aprendizagem e apoio ao atendimento a colaboradores.","Aumo; Ufes; Ifes",Parceria_desenvolvimento_de_IA_própria,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_04_23_01.html
Banestes,Seguranca_gerenciada,"No ITR de 31/03/2025, o Banestes registrou novo contrato para serviços gerenciados de segurança, cobrindo proteção e monitoramento, reforçando a prioridade prática em cibersegurança e operação contínua do ambiente.",Não_informado,Contrato_serviços_gerenciados_de_segurança,Alto,Alto,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2025-03-31-bPWGRDBk.pdf
Banestes,Adquirencia_e_pagamentos,"O Banestes firmou parceria com a Getnet Brasil para ampliar adquirência, modernizar maquininhas, links de pagamento, operação de e-commerce e agenda de SVAs, inclusive Pix, para mais de 80 mil clientes PJ.","Getnet Brasil; PagoNxt",Parceria_comercial_tecnológica,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_08_05_01.html
Banrisul,APIs_BaaS,"O Banrisul lançou novo Portal do Desenvolvedor para integração de soluções financeiras via APIs, com catálogo atualizado, foco em Pix, boletos, contas e expansão de Banking as a Service.",Ecossistema_de_desenvolvedores,Plataforma_aberta_parcerias_digitais,Alto,Médio-alto,Alta,https://www.banrisul.com.br/bob/link/bobw00hn_noticias_detalhes.aspx?campo=30388
Banrisul,IA_TI_agro,"O Banrisul destacou investimento de R$ 177,9 milhões em TI no semestre, incluindo sensoriamento remoto com IA para monitoramento de lavouras e apoio à carteira do agronegócio.",Vero,Estratégia_de_inovação_e_operação,Alto,Alto,Alta,https://www.banrisul.com.br/bob/link/bobw00hn_noticias_detalhes.aspx?campo=30437
BASA,Plataforma_digital_credito,"O Banco da Amazônia mantém o BASA Digital como portal de negócios para agentes de crédito, com trilha digital de cadastro, proposta, acompanhamento e liberação, apoiando inclusão financeira e operação remota.",Ecossistema_próprio,Modernização_de_plataforma,Alto,Médio-alto,Alta,https://www.bancoamazonia.com.br/o-banco/basa-digital
BASA,Privacidade_protecao_de_dados,"O Banco da Amazônia publicou pregão eletrônico para contratação de solução de gestão de privacidade e proteção de dados pessoais em modelo Software as a Service, sinalizando demanda concreta por ferramental de governança, LGPD e compliance.",Não_informado,Licitação_para_plataforma_de_privacidade,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/acesso-informacao/licitacoes-contratos/pregao-eletronico/
BASA,Governanca_e_controle,"A estrutura pública de governança do Banco da Amazônia reforça supervisão estratégica e convivência entre gestão, governança estatal e agenda de modernização, enquanto o feedback do TCU sobre LGPD continua pressionando maturidade de dados e controles.","Ministério da Fazenda; Ministério da Gestão e da Inovação em Serviços Públicos; TCU",Governança_e_pressão_de_controle,Alto,Muito alto,Alta,https://ri.bancoamazonia.com.br/governanca-e-sustentabilidade/estrutura-de-governanca-comites-e-colegiados/
Banpará,APM_monitoramento,"O Banpará publicou em 2026 contrato ativo com a Baltazar Tecnologia para ferramenta de Application Performance Monitoring por 24 meses, sinalizando prioridade explícita em observabilidade e desempenho de aplicações críticas.",Baltazar_Tecnologia,Contratação_de_observabilidade_APM,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Conectividade_datacenters,"O Banpará mantém contrato ativo com a empresa estadual de tecnologia para lançamento de cabo óptico entre os datacenters do banco, reforçando a agenda de conectividade e resiliência de infraestrutura crítica.","Empresa de Tecnologia da Informação e Comunicação do Estado do Pará",Contrato_de_conectividade_critica,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Pagamentos_e_cartoes,"O Banpará também mantém contratos ativos para sustentação do SISPAG com a ADM Consultoria e para emissão, processamento e operação de cartões com a CSU Digital, mostrando continuidade da modernização em pagamentos, canais e atendimento digital.","ADM Consultoria e Informática; CSU Digital",Contratos_de_pagamentos_e_cartoes,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Sicoob,IA_generativa_core_bancario,"O Sicoob lançou o Sisbr IA, integrado ao core bancário, e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com RAG, múltiplos LLMs e processamento em nuvem sob gestão exclusiva do CCS, sem compartilhamento de dados com terceiros.","Llama; DeepSeek; Phi; Mistral",Plataforma_interna_transformação_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicooboestecredi/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
