Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Comunicado_Mercado_Estadao_2026_07_01,"Em 01/07/2026, o BRB publicou Comunicado ao Mercado em resposta a oficio da CVM/SEP sobre noticia do Estadão envolvendo o aporte de capital e a operacao em curso.",CVM;SEP;Estadao;Aporte_de_Capital,Resposta_formal_ao_mercado_em_cenario_de_estresse_reputacional,Altissimo,Altissimo,Muito alta,https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&Tela=99&descTipo=IPE&numProtocolo=1540805&numSequencia=1065511&numVersao=1
BRB,Perdas_8_8_bilhoes_CAE_Senado_2026_06_09,"Em 09/06/2026, o presidente do BRB afirmou na CAE do Senado que as perdas chegam a R$ 8,8 bilhoes e que o balanco ainda nao estava pronto.",Senado;CAE;Perdas;Balanco,Pressao_politico_financeira_sobre_governanca_e_capital,Altissimo,Altissimo,Muito alta,https://www12.senado.leg.br/tv/programas/noticias-1/2026/06/presidente-do-brb-afirma-na-cae-que-divida-do-banco-chega-a-r-8-8-bilhoes
Sicoob,Goleada_de_Ofertas_campanha_digital_2026_07_15,"Em 15/07/2026, o Sicoob publicou a campanha Goleada de Ofertas com Zico, Endrick, Luis Fabiano, Fred Guedes, creators e ativacao do Coopera para transformar audiencia esportiva em engajamento e relacionamento.",Zico;Endrick;Coopera;Creators,Ativacao_comercial_com_forte_componente_digital_e_de_marca,Altissimo,Baixo,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076677
Sicoob,Super_App_Banking_Transformation_2026_07_16,"Em 16/07/2026, o Sicoob destacou publicamente o reconhecimento do Super App Sicoob como melhor aplicativo do mercado financeiro no Premio Banking Transformation, com cerca de 7,5 milhoes de acessos diarios e mais de 18 bilhoes de transacoes em 2025.",Super_App_Sicoob;Cantarino_Brasileiro;Banking_Transformation;Canais_Digitais,Validacao_externa_do_principal_canal_de_relacionamento_digital,Altissimo,Medio,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/318241150
Sicoob,HDI_embedded_insurance_2026_06_02,"Em 02/06/2026, o Portal do Cooperativismo Financeiro destacou a parceria entre Sicoob e Grupo HDI para embutir seguro na jornada de financiamento veicular, reduzindo friccao operacional e acelerando a protecao ao cooperado.",Grupo_HDI;Seguro_Auto_Financiado;Embedded_Insurance;Credito_Veicular,Parceria_de_produto_combinando_credito_e_seguro_na_mesma_jornada,Alta,Medio,Alta,https://cooperativismodecredito.coop.br/2026/06/sicoob-e-grupo-hdi-anunciam-parceria-e-lancam-solucao-que-une-credito-e-seguro/
Sicoob,Dez_milhoes_cooperados_2026_05_26,"Em 26/05/2026, o Portal do Cooperativismo Financeiro reportou que o Sicoob ultrapassou 10 milhoes de cooperados, reforcando escala comercial, capilaridade e capacidade de distribuicao nacional.",Cooperados;Capilaridade;Expansao_Comercial;Cooperativismo,Cobertura_externa_sobre_escala_e_posicionamento_do_sistema,Altissimo,Medio,Alta,https://cooperativismodecredito.coop.br/2026/05/sicoob-alcanca-novo-patamar-de-cooperados-e-reafirma-a-forca-do-modelo-cooperativo-no-brasil/
Banco Central,Contas_em_moeda_estrangeira_regulacao_cambial_2026_07_01,"Em 01/07/2026, o Banco Central ampliou o acesso a contas em moeda estrangeira e modernizou a regulacao cambial para reduzir custos, simplificar operacoes e dar mais eficiencia aos negocios internacionais.",Cambio;Contas_Em_Moeda_Estrangeira;Negocios_Internacionais,Modernizacao_regulatoria_com_impacto_em_sistemas_e_processos,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21191/noticia
Banco Central,Prudencial_para_prestadoras_de_ativos_virtuais_2026_07_01,"Em 01/07/2026, o Banco Central incorporou as sociedades prestadoras de servicos de ativos virtuais ao arcabouco prudencial vigente, ampliando a densidade regulatoria do setor.",Ativos_Virtuais;PSAV;Prudencial,Expansao_do_arco_prudencial_sobre_infraestrutura_financeira_digital,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21192/nota
Banco Central,Pix_Aproximacao_Open_Finance_2026_06_23,"Em 23/06/2026, o Portal Contabeis resumiu a nova etapa do Pix por aproximacao com Open Finance, permitindo visualizar saldo e limite antes da confirmacao do pagamento.",Pix;Open_Finance;Saldo;Limite,Integracao_operacional_de_pagamentos_digitais_e_dados_financeiros,Altissimo,Alto,Muito alta,https://www.contabeis.com.br/noticias/77601/bc-amplia-pix-por-aproximacao-com-nova-funcao-no-open-finance/
Banco Central,BC_endurece_acesso_SFN_fraudes_2026_06_09,"Em 09/06/2026, o Finsiders Brasil reportou que o Banco Central reforcou exigencias para entrada e permanencia no sistema financeiro, com foco em prevencao a fraudes, ataques e capacidade operacional das instituicoes.",Fraudes;Resiliencia;Finsiders_Brasil;Capacidade_Operacional,Endurecimento_supervisor_com_pressao_sobre_controles_e_seguranca,Altissimo,Altissimo,Muito alta,https://finsidersbrasil.com.br/regulamentacao/bc-endurece-acesso-ao-sistema-financeiro-e-mira-fraudes/
