Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banestes,IA_generativa_interna,"O Banestes mantém como sinal relevante o Sab.IA, sua IA generativa própria para uso interno, desenvolvida com a Aumo e apoio de Ufes e Ifes para acelerar aprendizagem e atendimento aos colaboradores.","Aumo; Ufes; Ifes",Parceria_desenvolvimento_de_IA_própria,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_04_23_01.html
Banestes,Seguranca_gerenciada,"No ITR de 31/03/2025, o Banestes registra reforço em segurança cibernética e da informação, incluindo atualizações tecnológicas e novos serviços para aumentar a proteção e o monitoramento do ambiente.",Não_informado,Contrato_serviços_gerenciados_de_segurança,Alto,Alto,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2025-03-31-bPWGRDBk.pdf
Banestes,Adquirencia_e_pagamentos,"O Banestes mantém parceria com a Getnet Brasil para ampliar adquirência, links de pagamento, e-commerce e soluções para mais de 80 mil clientes PJ, adicionando densidade comercial e tecnológica ao tema de pagamentos.","Getnet Brasil; PagoNxt",Parceria_comercial_tecnológica,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_08_05_01.html
Banrisul,APIs_BaaS,"O Banrisul lançou novo Portal do Desenvolvedor para acesso, testes e integração de APIs do banco, com foco em Pix, boletos, contas e expansão de Banking as a Service para parceiros e empresas.",Ecossistema_de_desenvolvedores,Plataforma_aberta_parcerias_digitais,Alto,Médio-alto,Alta,https://www.banrisul.com.br/bob/link/bobw00hn_noticias_detalhes.aspx?campo=30388
Banrisul,Transformacao_digital_ecossistema,"O novo portal de APIs reforça o discurso público do Banrisul de banco cada vez mais digital, com experiência mais estruturada para desenvolvedores e parceiros de tecnologia.",Ecossistema_de_desenvolvedores,Posicionamento_estratégico_digital,Alto,Médio-alto,Alta,https://www.banrisul.com.br/bob/link/bobw00hn_noticias_detalhes.aspx?campo=30388
BASA,Plataforma_digital_credito,"O Banco da Amazônia mantém o BASA Digital como trilha pública de modernização comercial e operacional, com jornada digital para agentes de crédito e acompanhamento de propostas.",Ecossistema_próprio,Modernização_de_plataforma,Alto,Médio-alto,Alta,https://www.bancoamazonia.com.br/o-banco/basa-digital
BASA,Licitações_e_governanca,"O Banco da Amazônia segue expondo publicamente sua estrutura de licitações, contratos, privacidade, segurança e LGPD, mantendo um contexto de demanda contínua por governança, compliance e ferramentas de suporte à operação.",Ecossistema_próprio,Governança_e_pipeline_público,Alto,Alto,Alta,https://www.bancoamazonia.com.br/o-banco/licitacoes
BASA,Governanca_e_controle,"A estrutura pública de governança e transparência do Banco da Amazônia continua relevante para leitura de pressão de controle e maturidade de dados, privacidade e supervisão estatal.","Ministério da Fazenda; Ministério da Gestão e da Inovação em Serviços Públicos",Governança_e_pressão_de_controle,Alto,Muito alto,Alta,https://ri.bancoamazonia.com.br/governanca-e-sustentabilidade/estrutura-de-governanca-comites-e-colegiados/
Banpará,APM_monitoramento,"O Banpará mantém contrato ativo com a Baltazar Tecnologia para ferramenta de Application Performance Monitoring por 24 meses, sinal claro e atual de prioridade em observabilidade e performance de aplicações críticas.",Baltazar Tecnologia,Contratação_de_observabilidade_APM,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Conectividade_datacenters,"O Banpará mantém contrato ativo com a Empresa de Tecnol da Inform. e Comun. do Estado do Pará para lançamento de cabo óptico entre os datacenters do banco, reforçando a agenda de conectividade e resiliência de infraestrutura crítica.",Empresa de Tecnol da Inform. e Comun. do Estado do Pará,Contrato_de_conectividade_critica,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Pagamentos_e_cartoes,"O Banpará mantém contratos ativos para sustentação da solução SISPAG com a ADM Consultoria e para emissão, processamento e operacionalização de cartões com a CSU Digital, mantendo forte sinal em pagamentos e operação transacional.","ADM Consultoria e Informática; CSU Digital",Contratos_de_pagamentos_e_cartoes,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Sicoob,IA_generativa_core_bancario,"O Sicoob lançou o Sisbr IA e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com RAG, integração ao core bancário e governança explícita sobre dados e contexto institucional.","Llama; DeepSeek; Phi; Mistral",Plataforma_interna_transformação_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
Sicoob,Seguranca_digital_superapp,"No mesmo ciclo de IA generativa, o Sicoob destacou o Modo Guardião no SuperApp, com limitação de transações fora de redes confiáveis e reforço de autenticação para valores mais altos.",Ecossistema_próprio,Segurança_digital_e_controles_transacionais,Alto,Alto,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
