Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
"BRB","Corrida_de_liquidez_e_balanco_atrasado_09_06_2026","A Folha registrou em 9 de junho de 2026 que a presidência do BRB descreveu uma corrida de liquidez agravada pela não divulgação do balanço de 2025, em meio à crise associada ao caso Master.","Folha","Cobertura_setorial_sobre_pressao_de_liquidez_e_transparencia","Altíssimo","Altíssimo","Muito alta","https://www1.folha.uol.com.br/amp/mercado/2026/06/brb-vive-corrida-de-liquidez-sem-divulgacao-do-balanco-de-2025-diz-presidente.shtml"
"BRB","Cobranca_publica_de_transparencia_e_capitalizacao_09_06_2026","A Agência Brasil reportou em 9 de junho de 2026 críticas de senadores à falta de informações oficiais sobre a situação financeira do BRB, com cobrança de transparência sobre balanço e necessidade de provisionamento de R$ 8,8 bilhões.","Agência_Brasil;Senado","Pressao_regulatoria_politica_e_de_mercado","Altíssimo","Altíssimo","Muito alta","https://agenciabrasil.ebc.com.br/economia/noticia/2026-06/senadores-criticam-falta-de-dados-sobre-socorro-bilionario-ao-brb"
"Sicoob","Resultado_recorde_2025_publicado_30_06_2026","O Sicoob publicou em 30 de junho de 2026 resultado financeiro recorde de R$ 11,2 bilhões em 2025, crescimento de 33,3% sobre o ano anterior, reforçando escala operacional e capacidade de investimento.","Ecossistema_proprio","Resultado_recorde_com_implicacao_para_escala_e_investimento","Altíssimo","Médio","Muito alta","https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076437"
"Sicoob","Crescimento_para_10_milhoes_de_cooperados","Em 11 de junho de 2026, o Sicoob informou ter ultrapassado 10 milhões de cooperados, ampliando a relevância de canais digitais, capilaridade física e robustez operacional do ecossistema.","Ecossistema_proprio","Escala_de_base_com_reflexo_em_canais_e_operacao","Altíssimo","Médio","Alta","https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076598"
"Sicoob","Reconhecimento_BNDES_agentes_financeiros_2026","O portal Reconhecimento BNDES mantinha em junho de 2026 o Sicoob listado entre agentes reconhecidos em frentes como Finame 60 anos, +Verde e linhas agropecuárias, reforçando tração em crédito e distribuição.","BNDES","Reconhecimento_publico_em_credito_e_desenvolvimento","Alto","Médio","Alta","https://www.bndes.gov.br/wps/portal/site/home/instituicoes-financeiras-credenciadas/reconhecimento-bndes"
"Sicoob","Top_7_no_ranking_100_mais_inovadoras_em_TI_2026_contexto_sustentado","Contexto sustentado: o Portal do Cooperativismo Financeiro reportou em 26 de março de 2026 que o Sicoob alcançou o Top 7 do ranking As 100+ Inovadoras no Uso de TI, com destaque para o Modo Guardião, solução de segurança contextual e adaptativa contra fraude após roubo ou furto de celular.","IT_Forum;Portal_do_Cooperativismo_Financeiro","Reconhecimento_externo_por_inovacao_defensiva_em_TI","Altíssimo","Médio-alto","Alta","https://cooperativismodecredito.coop.br/2026/03/sicoob-alcanca-top-7-do-ranking-as-100-inovadoras-no-uso-de-ti-em-2026/"
"Banco Central","Pix_por_aproximacao_sem_teto_fixo_e_JSR_Open_Finance_2026","Em 19 de junho de 2026, o Banco Central retirou o teto fixo de R$ 500 do Pix por aproximação e alinhou a regra às jornadas sem redirecionamento do Open Finance, com vigência operacional a partir de 1º de outubro de 2026.","Open_Finance;Pix","Ajuste_regulatorio_com_impacto_em_pagamentos_e_carteiras_digitais","Altíssimo","Altíssimo","Muito alta","https://www.bcb.gov.br/detalhenoticia/21169/noticia"
"Banco Central","Cyber_Resilience_Forum_2026_Provedores_Criticos","Em abril de 2026, o Banco Central promoveu o BC Cyber Resilience Forum 2026 Provedores Críticos, reunindo bancos, provedores de tecnologia e empresas de segurança para alinhar riscos de terceiros, proteção de APIs e resiliência operacional do SFN.","Provedores_de_tecnologia;Empresas_de_segurança;Bancos","Coordenacao_setorial_em_ciberseguranca_e_terceiros_criticos","Altíssimo","Altíssimo","Muito alta","https://www.bcb.gov.br/detalhenoticia/21106/noticia"
"Banco Central","Manual_de_Seguranca_do_Open_Finance_v5","A Instrução Normativa BCB nº 720, de 2 de abril de 2026, divulgou a versão 5.0 do Manual de Segurança do Open Finance, de observância obrigatória pelas instituições participantes.","Open_Finance","Atualizacao_normativa_de_seguranca_obrigatoria","Altíssimo","Altíssimo","Muito alta","https://bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=720&tipo=Instru%C3%A7%C3%A3o+Normativa+BCB"
"Banco Central","Observabilidade_publica_do_SPI_e_Conta_PI","O portal de Dados Abertos do Banco Central mantém conjunto com atualização diária para estatísticas do SPI, incluindo disponibilidade, eventos de indisponibilidade e dados ligados à Conta PI, reforçando transparência operacional de infraestrutura crítica.","SPI;Conta_PI","Observabilidade_publica_de_infraestrutura_critica","Alto","Alto","Alta","https://dadosabertos.bcb.gov.br/hr/dataset/estatisticas-do-spi-sistema-de-pagamentos-instantaneos"
