Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Sicoob,Sicoob_SuperApp_Open_Finance_IA_2026_09,"Rodada recente: o Sicoob iniciou em 01/09/2026 a nova geracao do SuperApp com Open Finance, IA generativa, personalizacao e assistente conversacional para texto, audio e imagem, baseado na plataforma proprietaria Sisbr IA.",Sicoob;SuperApp;Open_Finance;Sisbr_IA;IA_Generativa,Canal_digital_institucional,Transforma_o_app_em_hub_de_vida_financeira_e_jornada_conversacional,Consentimento_Open_Finance_autenticacao_forte_privacidade_e_continuidade_de_transacoes,Muito alta,https://www.sicoob.com.br/web/sicoobcentralscrs/noticias/-/asset_publisher/xAioIawpOI5S/content/id/326354161
Sicoob,Sicoob_Sebah_IA_operacoes_TI_2026_09,"Rodada recente: o Sicoob anunciou o Sebah, agente de IA para apoiar operacoes de TI em automacao de processos, analise de dados e geracao de informacoes para decisao, usando o framework corporativo Sisbr IA.",Sicoob;Sebah;Sisbr_IA;Operacoes_TI;IA,IA_para_operacoes_de_TI,Sinal_direto_de_AIOps_e_automacao_operacional_no_cooperativismo_financeiro,Governanca_de_automacao_confiabilidade_observabilidade_e_controle_humano,Muito alta,https://www.sicoob.com.br/web/sicoobcredicopa/noticias/-/asset_publisher/xAioIawpOI5S/content/id/325742018
Sicoob,Sicoob_LetsMoney_Open_Finance_tela_inicial,Fonte setorial recente: LetsMoney registrou que a nova geracao do SuperApp leva contas de outras instituicoes para a tela inicial via Open Finance e permite Pix a partir de contas externas mediante autorizacao do cooperado.,Sicoob;LetsMoney;Open_Finance;Pix;SuperApp,Midia_setorial_tecnologia,Confirma_fora_da_fonte_propria_a_tese_de_app_como_agregador_multibanco,Consentimento_escopo_de_dados_jornada_de_pagamento_e_experiencia_do_usuario,Alta,https://www.letsmoney.com.br/noticias/sicoob-superapp-open-finance-ia-generativa/
Sicoob,Sicoob_CooperativismoCredito_SuperApp_2026,"Fonte do ecossistema cooperativista: o portal Cooperativismo de Credito repercutiu a nova geracao do SuperApp com Open Finance e IA, reforcando implantacao gradual desde 01/09/2026 e tecnologia a servico do cooperativismo financeiro.",Sicoob;Cooperativismo_de_Credito;SuperApp;Open_Finance;IA,Fonte_setorial_cooperativismo,Amplia_confianca_no_sinal_por_fonte_nao_propria_e_alinhada_ao_setor,Governanca_de_implantacao_gradual_suporte_e_comunicacao_a_cooperados,Alta,https://cooperativismodecredito.coop.br/2026/09/sicoob-lanca-nova-geracao-do-superapp-com-open-finance-e-inteligencia-artificial/
Sicoob,Sicoob_DeepSeek_documentos_internos_2026_08,"Contexto recente: o Sicoob informou uso do DeepSeek-R1 na funcionalidade de interacao com documentos internos da plataforma Sisbr, com promessa de analises rapidas, seguras e confidenciais e economia aproximada de duas horas de trabalho em casos como area juridica.",Sicoob;DeepSeek;Sisbr;IA_Generativa;Documentos,IA_generativa_documental,Sinal_de_uso_de_modelo_chines_em_processo_interno_de_conhecimento_e_documentos,Privacidade_confidencialidade_soberania_de_dados_e_avaliacao_de_modelos,Alta,https://www.sicoob.com.br/web/sicoobmulticredi/noticias/-/asset_publisher/xAioIawpOI5S/content/id/247097736
Sicoob,Sicoob_Open_Finance_governanca_2026,"Contexto recente: o Sicoob sustenta narrativa de escala em Open Finance, com posicao relevante em consentimentos recebidos e participacao na governanca da Associacao Open Finance, conectando tecnologia, regulacao e experiencia do cooperado.",Sicoob;Open_Finance;Associacao_Open_Finance;Consentimentos,Governanca_setorial,Indica_maturidade_em_APIs_consentimento_e_participacao_no_ecossistema_regulado,Gestao_de_consentimento_privacidade_interoperabilidade_e_observabilidade_de_APIs,Alta,https://www.sicoob.com.br/web/sicooboestecredi/noticias/-/asset_publisher/xAioIawpOI5S/content/id/222566956
Banco Central,BCB_Pix_TIPS_BCE_2026_09_24,"Fato novo da semana: em 24/09/2026, o BCB e o Banco Central Europeu iniciaram avaliacao de viabilidade para interligar Pix e TIPS, cobrindo aspectos tecnicos, operacionais, juridicos e de negocio de duas infraestruturas publicas de pagamentos.",Banco_Central;BCE;Pix;TIPS;Pagamentos_Instantaneos,Regulacao_e_infraestrutura_de_pagamentos,Sinal_estrategico_de_internacionalizacao_do_Pix_e_interoperabilidade_transfronteirica,Risco_operacional_legal_liquidacao_moeda_local_e_resiliencia_de_infraestrutura,Muito alta,https://www.bcb.gov.br/detalhenoticia/21271/nota
Banco Central,ECB_Pix_TIPS_confirmacao_externa,"Fonte externa oficial: o Banco Central Europeu confirmou que avaliara, com o BCB, a interligacao do TIPS com o Pix, citando liquidacao em moeda de banco central e cerca de 250 milhoes de pagamentos instantaneos diarios no Pix.",Banco_Central;European_Central_Bank;Pix;TIPS,Fonte_oficial_externa,Confirma_o_sinal_por_fonte_internacional_e_amplia_relevancia_para_bancos_e_fornecedores,Interoperabilidade_transfronteirica_conformidade_tecnica_e_requisitos_de_resiliencia,Muito alta,https://www.ecb.europa.eu/press/intro/news/html/ecb.mipnews260924.it.html
Banco Central,BCB_ativos_virtuais_PLDFT_2026_09_23,"Fato novo da semana: em 23/09/2026, o BC aprimorou regras de prestacao de servicos de ativos virtuais e PLDFT, com vigencia em 01/10/2026 para parte das mudancas e efeitos de envio de dados a partir de 01/01/2027.",Banco_Central;Ativos_Virtuais;PLDFT;PSAV;Supervisao,Regulacao_e_supervisao,Amplia_exigencias_de_monitoramento_dados_e_autorizacao_para_participantes_e_bancos_expostos_a_criptoativos,PLDFT_autorizacao_supervisao_envio_de_dados_e_risco_de_contraparte,Muito alta,https://www.bcb.gov.br/detalhenoticia/21267/nota
Banco Central,BCB_Resolucao_587_Pix_2026_09_18,"Rodada recente: a Resolucao BCB 587 alterou o regulamento do Pix para Pix Automatico em conta-salario, cobranca hibrida, Pix Saque, requisitos de participacao, perda da condicao de participante, fundada suspeita de fraude e recursos contra decisoes do BC.",Banco_Central;Pix;Pix_Automatico;Fraude;Conta_Salario,Normativo_Pix,Impacta_roadmaps_de_participantes_em_pagamentos_recorrentes_antifraude_e_participacao_no_arranjo,Conformidade_regulatoria_antifraude_sancoes_e_desligamento_do_arranjo,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=587&tipo=Resolu%C3%A7%C3%A3o+BCB
Banco Central,BCB_IN_777_Manual_Fluxos_Pix_2_2,"Rodada recente: a IN BCB 777 divulgou a versao 2.2 do Manual de Fluxos do Processo de Efetivacao do Pix, com vigencia operacional indicada para 01/02/2027 nos documentos do regulamento.",Banco_Central;Pix;Manual_de_Fluxos;IN_777,Normativo_tecnico_Pix,Exige_planejamento_de_release_integracao_e_testes_dos_participantes_do_arranjo,Aderencia_a_manual_tecnico_homologacao_e_qualidade_de_implantacao,Alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=777&tipo=Instru%C3%A7%C3%A3o+Normativa+BCB
Banco Central,BCB_Open_Finance_jornada_otimizada_Pix,"Contexto recente: o BC informou jornada otimizada de Open Finance para compartilhamento de saldo e limite ao conectar conta no Pix por aproximacao ou autorizar movimentacoes automaticas, com consentimento e autenticacao forte.",Banco_Central;Open_Finance;Pix_por_Aproximacao;APIs;Consentimento,Regulacao_Open_Finance,Integra_pagamentos_e_dados_em_fluxo_unico_para_carteiras_digitais_e_iniciadores,Consentimento_explicito_segurança_de_API_autenticacao_e_revogacao,Muito alta,https://www.bcb.gov.br/detalhenoticia/21170/noticia
Banco Central,BCB_Pix_aproximacao_sem_teto_500_2026_10,"Contexto recente com prazo iminente: a IN BCB 746 remove o teto fixo de R$ 500 para Pix por aproximacao e Jornada Sem Redirecionamento a partir de 01/10/2026, exigindo adequacao operacional de limites nos apps dos bancos.",Banco_Central;Pix_por_Aproximacao;Open_Finance;JSR;Carteiras_Digitais,Normativo_Pix_Open_Finance,Cria_prazo_curto_para_apps_bancarios_limites_antifraude_e_comunicacao_ao_cliente,Gestao_de_limites_fraude_usabilidade_e_conformidade_em_canais_digitais,Muito alta,https://www.bcb.gov.br/detalhenoticia/21169/noticia
Banco Central,BCB_API_Pix_Automatico_MPI_2026_08,"Contexto recente: o BC destacou ajustes operacionais do Pix Automatico e a IN BCB 769 com Manual de Padroes para Iniciacao do Pix, reforcando uso de API Pix para operacao integrada e informacoes em tempo real.",Banco_Central;Pix_Automatico;API_Pix;MPI;QR_Code,Normativo_tecnico_e_API,Sinaliza_oportunidade_para_integracao_API_observabilidade_e_automacao_de_cobranca,Conformidade_de_QR_Code_iniciacao_de_pagamento_e_processos_operacionais,Alta,https://www.bcb.gov.br/detalhenoticia/21252/noticia
