Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Folha_STF_caso_Master_2026_09_18,"Em 18/09/2026, a Folha detalhou ligacoes de ministros do STF com o caso Master, elevando risco politico-juridico e de governanca no entorno dos ativos, investigacoes e salvaguardas usadas no ecossistema BRB/Master.",STF;Banco_Master;Daniel_Vorcaro;Governanca,Judicializacao_e_risco_reputacional_em_crise_bancaria_com_impacto_no_BRB,Alto,Altissimo,Muito alta,https://www1.folha.uol.com.br/poder/2026/09/veja-ligacoes-de-ministros-do-stf-com-o-caso-master.shtml
BRB,BC_perda_potencial_BRB_Master_2026_09_16,"Em 16/09/2026, o UOL reportou relatorio do Banco Central indicando perda potencial de R$ 11,4 bilhoes no BRB pos-Master, acima dos R$ 8,8 bilhoes considerados pelo GDF, com determinacoes de reconhecimento de perdas e reavaliacao de ativos.",Banco_Central;Banco_Master;GDF;FGC,Risco_extremo_de_capital_liquidez_governanca_e_supervisao_bancaria,Altissimo,Altissimo,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/16/relatorio-do-bc-indica-rombo-potencial-de-r-114-bi-no-brb-pos-master.ghtm
BRB,PF_creditos_Master_BRB_2026_09_14,"Em 14/09/2026, a Folha reportou que a PF apontou compra de cerca de R$ 17 bilhoes em creditos do Master pelo BRB, sendo R$ 12,2 bilhoes em titulos falsos, segundo a investigacao.",Policia_Federal;Banco_Master;Tirreno;Cartos,Pressao_extrema_sobre_controles_internos_due_diligence_e_governanca_de_credito,Altissimo,Altissimo,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/relatorio-da-pf-aponta-que-brb-comprou-r-17-bilhoes-em-creditos-do-master.shtml
BRB,BRB_venda_credito_XP_Master_2026_09_16,"Em 16/09/2026, a Folha reportou venda pelo BRB de credito originado no Master para a XP por R$ 304,6 milhoes, envolvendo seis CCBs, autorizacao no STF, auditorias, salvaguardas e registro na B3.",XP;Banco_Master;STF;B3,Reforco_de_liquidez_e_ativos_stressados_com_governanca_judicializada,Alto,Altissimo,Muito alta,https://c-level.folha.uol.com.br/financas/2026/09/brb-vendeu-para-xp-credito-originado-no-master-no-valor-de-r-3046-milhoes.shtml
BRB,PE_052_2026_links_comunicacao_data_centers,"Em 2026, o Pregao Eletronico 052/2026 do BRB tratou da contratacao de links de comunicacao de dados por circuitos de alta capacidade para conectividade entre data centers, unidades administrativas, unidades negociais e internet publica, com disputa e lances registrados em setembro.",Links_de_Comunicacao;Data_Centers;Internet_Publica;Conectividade,Contratacao_de_conectividade_critica_para_continuidade_operacional_do_banco,Alta,Alto,Alta,https://www.portaldecompraspublicas.com.br/processos/DF/BRB-BANCO-DE-BRASILIA-SA-3635/PE-052-2026-2026-502226
Sicoob,SuperApp_Open_Finance_IA_2026_09_01,"Em 02/09/2026, a Let's Money reportou que o Sicoob iniciou em 01/09/2026 a distribuicao da nova geracao do SuperApp, colocando contas de outras instituicoes na tela inicial via Open Finance e adicionando assistente de IA para pedidos em linguagem natural.",SuperApp_Sicoob;Open_Finance;Sisbr_IA;Pix,Open_Finance_e_IA_conversacional_no_canal_principal_do_cooperado,Altissimo,Alto,Muito alta,https://www.letsmoney.com.br/noticias/sicoob-superapp-open-finance-ia-generativa/
Sicoob,TIInside_SuperApp_IA_Open_Finance_2026_09_01,"Em 01/09/2026, a TI Inside registrou que o Sicoob comecou a implantar nova geracao do SuperApp com recursos de Open Finance, inteligencia artificial generativa e personalizacao.",TI_Inside;Open_Finance;IA_Generativa;Personalizacao,Validacao_setorial_independente_do_roadmap_de_app_open_finance_e_IA,Alta,Alto,Alta,https://tiinside.com.br/
Sicoob,CooperativismoCredito_SuperApp_Open_Finance_2026_09_03,"Em 03/09/2026, o portal Cooperativismo de Credito registrou que o Sicoob lancou nova geracao do SuperApp com Open Finance e IA, reunindo informacoes financeiras de diferentes instituicoes e permitindo transacoes por assistente inteligente.",Cooperativismo_de_Credito;SuperApp_Sicoob;Open_Finance;IA,Confirmacao_ecossistemica_do_roadmap_de_canal_digital_e_assistente_inteligente,Alta,Medio,Alta,https://cooperativismodecredito.coop.br/
Sicoob,Open_Finance_complexidade_350_cooperativas_2026_09_14,"Em 14/09/2026, a Convergencia Digital detalhou que, com mais de 350 cooperativas, o Sicoob precisou adaptar jornadas digitais, consentimento, conceitos de marca e estruturas tecnologicas para compartilhamento de dados e iniciacao de pagamentos no Open Finance.",Open_Finance;Consentimento;Cooperativas;Arquitetura_Tecnologica,Complexidade_operacional_e_tecnologica_do_Open_Finance_em_modelo_cooperativo,Altissimo,Alto,Muito alta,https://convergenciadigital.com.br/mercado/sicoob-cooperativas-enfrentam-a-complexidade-do-open-finance/
Sicoob,Open_Finance_seguranca_monitoramento_regulatorio_2026_09_14,"Na entrevista da Convergencia Digital, o gerente de arquitetura tecnologica do Sicoob destacou certificacoes, disponibilidade, desempenho e monitoramento regulatorio como pontos criticos para o Open Finance.",Certificacoes;Seguranca;Disponibilidade;Banco_Central,Requisitos_de_seguranca_desempenho_e_observabilidade_para_Open_Finance,Altissimo,Alto,Muito alta,https://convergenciadigital.com.br/mercado/sicoob-cooperativas-enfrentam-a-complexidade-do-open-finance/
Banco Central,Pix_Aproximacao_sem_teto_fixo_2026,"O Banco Central alterou regras do Pix por aproximacao e retirou o teto fixo de R$ 500 que vigorava para esse tipo de pagamento, ampliando flexibilidade de uso e exigindo adequacao de bancos, carteiras digitais e adquirentes.",Pix_por_Aproximacao;Carteiras_Digitais;Pagamentos;Banco_Central,Flexibilizacao_operacional_de_pagamentos_instantaneos_em_canais_moveis,Altissimo,Alto,Muito alta,https://www.bcb.gov.br/detalhenoticia/21169/noticia
Banco Central,MED_Pix_fraudes_anexo_provas_2026_09_04,"Em 04/09/2026, a Folha reportou que o BC publicou novas regras para contestacao de Pix fraudulentos, permitindo anexar boletins de ocorrencia e capturas de tela no app do banco, com aprimoramento do MED ate 01/03/2027.",Pix;MED;Fraudes;Apps_Bancarios,Seguranca_antifraude_e_melhoria_de_jornada_de_contestacao,Altissimo,Altissimo,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/novas-regras-do-bc-permitem-ao-cliente-anexar-provas-em-contestacao-de-pix-fraudulentos.shtml
Banco Central,Comprovantes_alerta_recebedor_Pix_2026_09,"Em setembro de 2026, cobertura setorial registrou que o Banco Central vai obrigar bancos a alertar o pagador do Pix quando a identificacao do recebedor mudar em contato favorito e proibiu vetores como propaganda, ofertas e hiperlinks em comprovantes.",Pix;Comprovantes;Contatos_Favoritos;Antifraude,Reducao_de_vetores_de_golpe_e_melhorias_de_jornada_de_confirmacao_do_pagador,Altissimo,Alto,Muito alta,https://www.letsmoney.com.br/
Banco Central,Open_Finance_Pix_Aproximacao_saldo_limite_2026_06_22,"Em 22/06/2026, o Banco Central informou que clientes poderao autorizar compartilhamento de saldo e limite de conta ao conecta-la no Pix por Aproximacao, combinando Open Finance e pagamentos para melhorar iniciacao e experiencia.",Open_Finance;Pix_por_Aproximacao;Saldo;Limite,Convergencia_entre_compartilhamento_de_dados_e_pagamentos_instantaneos,Altissimo,Alto,Alta,https://www.bcb.gov.br/detalhenoticia/21170/noticia
Banco Central,BC_risco_concentracao_fornecedores_IA_2026_09_02,"Em 02/09/2026, a Let's Money reportou alerta de coordenador do Banco Central sobre risco de concentracao de fornecedores de IA quando instituicoes financeiras contratam a mesma prestadora em massa.",IA;Fornecedores;Terceiros;Banco_Central,Risco_de_concentracao_tecnologica_e_governanca_de_terceiros_em_servicos_criticos,Altissimo,Alto,Muito alta,https://www.letsmoney.com.br/noticias/bc-risco-concentracao-fornecedores-ia/
