Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Operacao_Quadra_Capital_readequacao_2026,"Em fato relevante de 20/04/2026, o BRB informou memorando com a Quadra Capital para estruturar operacao de referencia de R$ 15 bilhoes destinada a fortalecer capital, liquidez e gestao de ativos recebidos do Banco Master.",Quadra_Capital;Banco_Master,Readequacao_patrimonial_e_de_liquidez_com_divulgacao_ao_mercado,Altissimo,Altissimo,Muito alta,https://ri.brb.com.br/upload/files/4134_Fato-Relevante-Operac-a-o-QUADRA-CAPITAL.pdf
BRB,Acordo_FGC_para_aporte_de_capital_2026,"Em fato relevante de 28/05/2026, o BRB detalhou acordo homologado pelo STF para viabilizar operacao de credito junto ao FGC, com foco exclusivo em aporte de capital pelo acionista controlador.",FGC;STF;Banco_Central,Arranjo_formal_para_recomposicao_de_capital_e_continuidade,Altissimo,Altissimo,Muito alta,https://ri.brb.com.br/upload/files/4164_Fato-Relevante-acordo-FGC-v2-1.pdf
Sicoob,Resultado_recorde_2025_publicado_2026_07_06,"Em publicacao replicada na rede oficial do sistema em 06/07/2026, o Sicoob destacou resultado financeiro recorde de R$ 11,2 bilhoes em 2025, com crescimento de 33,3% sobre o ano anterior.",Ecossistema_proprio,Resultado_recorde_com_reforco_de_capacidade_de_reinvestimento,Altissimo,Medio,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076437
Sicoob,Super_App_melhor_aplicativo_Banking_Transformation_2026,"Em fevereiro de 2026, o Super App Sicoob foi reconhecido como melhor aplicativo do mercado financeiro na categoria Banking Anywhere do Premio Banking Transformation.",Cantarino_Brasileiro;Super_App_Sicoob,Reconhecimento_externo_de_canal_digital_e_experiencia_do_usuario,Altissimo,Medio,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/318241150
Sicoob,Reconhecimento_BNDES_2026,"Em 11/06/2026, o Sicoob foi destacado no reconhecimento anual de Agentes Financeiros do BNDES, com premios em NPS Foco no Cliente e Desenvolvimento Regional Norte.",BNDES,Reconhecimento_externo_em_credito_e_distribuicao,Alto,Medio,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076369
Sicoob,Dez_milhoes_de_cooperados_2026,"O Estadao no portal UOL informou em 25/05/2026 que o Sicoob atingiu 10 milhoes de cooperados, com crescimento de 44% sobre dezembro de 2025 e forte ampliacao de escala operacional.",UOL;Estadao_Conteudo,Escala_nacional_e_pressao_positiva_sobre_canais_digitais,Altissimo,Medio,Muito alta,https://economia.uol.com.br/noticias/estadao-conteudo/2026/05/25/cooperativa-sicoob-atinge-marca-de-10-milhoes-de-cooperados.htm
Banco Central,Contas_em_moeda_estrangeira_regulacao_cambial_2026,"Em 01/07/2026, o Banco Central anunciou ampliacao do uso de contas em moeda estrangeira no pais, com objetivo de reduzir custos, simplificar operacoes e dar mais eficiencia aos negocios internacionais.",Ecossistema_regulatorio,Modernizacao_regulatoria_com_impacto_em_sistemas_e_processos,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21191/noticia
Banco Central,Jornada_otimizada_Pix_Open_Finance_2026,"A Agencia Brasil informou em 23/06/2026 que a nova jornada otimizada do Pix por aproximacao passou a permitir compartilhamento de saldo e limite na mesma etapa de vinculacao da conta ao pagamento.",Agencia_Brasil;Open_Finance,Integracao_operacional_de_pagamentos_digitais_e_dados_financeiros,Altissimo,Alto,Muito alta,https://agenciabrasil.ebc.com.br/radioagencia-nacional/economia/audio/2026-06/banco-central-da-mais-um-passo-na-integracao-entre-pix-e-open-finance
Banco Central,Prudencial_para_prestadoras_de_ativos_virtuais_2026,"Em 02/07/2026, o Banco Central incorporou as sociedades prestadoras de servicos de ativos virtuais ao arcabouco prudencial vigente, ampliando a densidade regulatoria do setor.",Prestadoras_de_servicos_de_ativos_virtuais,Expansao_do_arco_prudencial_sobre_infraestrutura_financeira_digital,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21192/nota
Banco Central,Manual_de_Seguranca_Open_Finance_v5_2026,"A Instrucao Normativa BCB n 720, de 02/04/2026, divulgou a versao 5.0 do Manual de Seguranca do Open Finance, reforcando requisitos obrigatorios para o ecossistema de APIs financeiras.",Open_Finance,Atualizacao_normativa_de_seguranca_para_o_ecossistema_aberto,Altissimo,Altissimo,Alta,https://openfinancebrasil.org.br/atos-normativos/
