Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Capitalizacao_para_perdas_Master_2026,"A Agência Brasil reportou em 09/06/2026 que o BRB precisa de R$ 8,8 bilhões para fazer frente às perdas relacionadas ao caso Banco Master, mantendo o tema sob escrutínio prudencial e político.",Agencia_Brasil;Banco_Master,Cobertura_publica_sobre_necessidade_de_capitalizacao,Altíssimo,Altíssimo,Muito alta,https://agenciabrasil.ebc.com.br/politica/noticia/2026-06/brb-precisa-de-r-88-bilhoes-para-fazer-frente-perdas-com-o-master
BRB,SP_rebaixa_nota_e_aponta_risco_de_execucao_2026,"O Seu Dinheiro publicou em 07/06/2026 que a S&P voltou a rebaixar o BRB e elevou o alerta sobre riscos de execução do plano bilionário de capitalização após a crise ligada ao Banco Master.",S&P;Seu_Dinheiro,Pressao_externa_de_rating_e_execucao_do_plano_de_capital,Altíssimo,Altíssimo,Muito alta,https://www.seudinheiro.com/2026/empresas/sp-volta-a-rebaixar-o-brb-e-acende-alerta-sobre-plano-bilionario-apos-crise-ligada-ao-banco-master-miql/
Sicoob,Resultado_recorde_2025_publicado_2026_07_03,"O Sicoob publicou em 03/07/2026 resultado financeiro recorde de R$ 11,2 bilhões em 2025, com crescimento de 33,3% em relação ao ano anterior.",Ecossistema_proprio,Resultado_recorde_com_reforco_de_capacidade_de_reinvestimento,Altíssimo,Médio,Muito alta,https://www.sicoob.com.br/web/sicoobnossacoop/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076437
Sicoob,Dez_milhoes_de_cooperados_2026,"O Estadão, no portal UOL Economia, reportou em 25/05/2026 que o Sicoob atingiu a marca de 10 milhões de cooperados, avanço de 44% em relação a dezembro de 2025.",UOL;Estadao_Conteudo,Escala_operacional_e_capilaridade_digital_ampliadas,Altíssimo,Médio,Muito alta,https://economia.uol.com.br/noticias/estadao-conteudo/2026/05/25/cooperativa-sicoob-atinge-marca-de-10-milhoes-de-cooperados.htm
Sicoob,Reconhecimento_BNDES_2026,"O BNDES mantém o Sicoob entre os destaques de reconhecimento de agentes financeiros, incluindo menção em atendimento ao cliente e desenvolvimento regional.",BNDES,Reconhecimento_externo_em_credito_e_distribuicao,Alto,Médio,Alta,https://www.bndes.gov.br/wps/portal/site/home/instituicoes-financeiras-credenciadas/reconhecimento-bndes
Sicoob,Top_7_inovadoras_TI_contexto_sustentado,"Contexto sustentado: o Canal Rural reportou em março de 2026 que o Sicoob alcançou o Top 7 do ranking As 100+ Inovadoras no Uso de TI com o Modo Guardião, solução de segurança contextual contra fraude após roubo ou furto de celular.",Canal_Rural;IT_Forum,Sinal_estrutural_de_inovacao_em_TI_e_seguranca,Alto,Médio,Alta,https://www.canalrural.com.br/diversos/sicoob-fica-em-7o-lugar-em-ranking-de-inovacao-em-ti-com-ferramenta-de-seguranca-no-aplicativo/
Banco Central,Pix_por_aproximacao_sem_teto_fixo_2026,"O Globo informou em 17/06/2026 que o Banco Central atualizou as regras do Pix por aproximação para permitir limite específico definido pelo usuário e maior flexibilidade operacional na modalidade.",Open_Finance;O_Globo,Regulacao_operacional_de_pagamentos_digitais,Altíssimo,Alto,Muito alta,https://oglobo.globo.com/economia/noticia/2026/06/17/pix-por-aproximacao-bc-atualiza-regras-para-permitir-que-usuarios-definam-limite-de-transferencia-especifico-para-modalidade.ghtml
Banco Central,Contas_em_moeda_estrangeira_e_regulacao_cambial_2026,"O Banco Central informou em 18/06/2026 que a Resolução BCB 575 ampliou as possibilidades de abertura e movimentação de contas de depósito em moeda estrangeira no país, exigindo adequações operacionais até 01/10/2026.",Ecossistema_regulatorio,Modernizacao_regulatoria_com_impacto_em_sistemas_e_processos,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21191/noticia
Banco Central,Manual_de_Seguranca_Open_Finance_v5_2026,"Contexto sustentado: a Instrução Normativa BCB nº 720, de 02/04/2026, divulgou a versão 5.0 do Manual de Segurança do Open Finance, de observância obrigatória para as instituições participantes.",Open_Finance,Atualizacao_obrigatoria_de_requisitos_de_seguranca,Altíssimo,Altíssimo,Alta,https://bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=720&tipo=Instru%C3%A7%C3%A3o+Normativa+BCB
Banco Central,Dados_abertos_SPI_atualizacao_diaria_2026,"O portal de Dados Abertos do Banco Central mantém conjunto com atualização diária para disponibilidade, indisponibilidades e dados de Conta PI do SPI, reforçando observabilidade pública de infraestrutura crítica.",SPI;Dados_Abertos_BCB,Transparencia_operacional_de_infraestrutura_critica,Alto,Alto,Alta,https://dadosabertos.bcb.gov.br/hr/dataset/estatisticas-do-spi-sistema-de-pagamentos-instantaneos
