Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,BRB_Master_STF_PF_celular_500GB_2026_09_19,"Em 19/09/2026, UOL reportou que ministros do STF pediram auxilio da PF para acessar copia de celular de Daniel Vorcaro com cerca de 500 GB de dados ligados a investigacoes do Banco Master.",STF;Policia_Federal;Banco_Master;Daniel_Vorcaro;BRB,Mídia_judicial_e_investigativa,Cadeia_de_custodia_e_analise_de_evidencias_digitais_em_crise_bancaria,Governanca_de_evidencias_sigilo_integridade_e_acesso_a_dados,Muito alta,https://noticias.uol.com.br/politica/ultimas-noticias/2026/09/19/mendonca-e-fux-pedem-ajuda-a-pf-para-acessar-copia-de-celular-de-vorcaro.ghtm
BRB,BRB_XP_credito_originado_Master_2026_09_19,"Em 19/09/2026, Folha C-Level reportou que o BRB vendeu ao Banco XP R$ 304,6 milhoes em creditos originados no Master, com autorizacao judicial, auditorias, salvaguardas e melhora de liquidez.",Banco_XP;Banco_Master;BRB;STF;Auditoria,Mídia_setorial_financeira,Desmobilizacao_de_ativos_e_liquidez_em_crise_de_capital,Auditoria_salvaguardas_autorizacao_judicial_e_risco_de_origem_dos_creditos,Muito alta,https://c-level.folha.uol.com.br/financas/2026/09/brb-vendeu-para-xp-credito-originado-no-master-no-valor-de-r-3046-milhoes.shtml
BRB,BRB_Master_STF_urgencias_2026_09_18,"Em 18/09/2026, UOL reportou pedido ao STF para definir quem julga urgencias em processos da Operacao Compliance Zero ligados ao Master/BRB, reforcando judicializacao e incerteza operacional no caso.",STF;Banco_Master;Operacao_Compliance_Zero;BRB,Mídia_judicial_e_investigativa,Judicializacao_de_controles_e_governanca_em_crise_de_credito,Incerteza_processual_e_governanca_de_crise,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/18/preso-no-caso-master-pede-que-stf-defina-quem-julga-urgencias-durante-crise.ghtm
BRB,BC_perda_potencial_BRB_Master_2026_09_16,"Em 16/09/2026, UOL reportou relatorio do Banco Central apontando perda potencial de R$ 11,4 bilhoes no BRB pos-Master, acima dos R$ 8,8 bilhoes considerados pelo GDF, com determinacoes de reconhecimento e reavaliacao de ativos.",Banco_Central;Banco_Master;GDF;Credcesta;Tirreno,Regulatorio_reportado_por_midia,Supervisao_prudencial_e_reavaliacao_de_ativos_com_impacto_de_capital,Provisionamento_capital_e_transparencia_contabil,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/16/relatorio-do-bc-indica-rombo-potencial-de-r-114-bi-no-brb-pos-master.ghtm
BRB,BRB_PE_052_links_data_centers_2026_08_07,"Contexto recente de compras: o PE 052/2026 do BRB trata de links de comunicacao de dados por circuitos de alta capacidade para data centers, unidades administrativas, unidades negociais e internet publica.",CIRION;Telefonica;Data_Centers;Links;Conectividade,Compra_publica_TI,Conectividade_critica_para_data_centers_e_rede_de_agencias_em_meio_a_pressao_operacional,Continuidade_de_rede_rotas_independentes_e_resiliencia_operacional,Alta,https://www.portaldecompraspublicas.com.br/processos/DF/BRB-BANCO-DE-BRASILIA-SA-3635/PE-052-2026-2026-502226
Sicoob,Sicoob_IA_investimentos_cooperativas_2026_09_19,"Em 19/09/2026, o Sicoob anunciou ferramenta de IA para apoiar equipes de investimentos das cooperativas na analise de perfil, historico, necessidade de liquidez, horizonte de aplicacao e objetivos dos cooperados.",Sisbr_IA;Investimentos;Cooperativas;IA,Institucional_TI_e_negocios,IA_aplicada_a_atendimento_consultivo_e_recomendacoes_de_investimento,Governanca_de_recomendacao_adequacao_de_perfil_e_supervisao_humana,Muito alta,https://www.sicoob.com.br/web/sicoobcoopmond/noticias/-/asset_publisher/xAioIawpOI5S/content/id/323334641
Sicoob,Sicoob_IA_generativa_Sisbr_normativos_2026_09_19,"Em 19/09/2026, o Sicoob anunciou novas solucoes de IA Generativa: Sisbr IA integrado ao core bancario e Pesquisa Inteligente de Normativos, com RAG, LLMs open source e uso por mais de 62 mil colaboradores.",Sisbr_IA;RAG;LLM;Llama;DeepSeek;Phi;Mistral;Normativos,Institucional_TI_e_governanca,IA_corporativa_integrada_ao_core_bancario_e_governanca_de_conhecimento,Controle_de_dados_modelos_e_respostas_em_ambiente_corporativo,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
Sicoob,Sicoob_IA_segura_LGPD_nuvem_CCS_2026_09_19,"Em 19/09/2026, o Sicoob informou que suas solucoes de IA Generativa rodam em ambiente seguro e controlado, em nuvem sob gestao exclusiva do CCS, sem compartilhamento de dados com terceiros, com aderencia a LGPD, moderacao ativa e acesso restrito a historicos.",CCS;LGPD;Nuvem;IA_Generativa;Seguranca;Privacidade,Institucional_segurança_e_privacidade,Modelo_de_controle_de_dados_e_governanca_para_IA_em_cooperativismo_financeiro,LGPD_privacidade_cloud_governance_e_acesso_a_historicos,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
Sicoob,Sicoob_Open_Finance_AIS_ITP_2026_09_19,"Em 19/09/2026, o Sicoob reforcou pioneirismo em Open Finance com piloto de Adesao Inteligente Sicoob, smart onboarding por compartilhamento de dados, habilitacao como ITP e teste de deposito via Pix iniciado pelo App Sicoob.",Open_Finance;AIS;Smart_Onboarding;ITP;Pix;App_Sicoob,Institucional_Open_Finance,Aquisicao_digital_e_iniciacao_de_pagamentos_com_consentimento,Consentimento_segurança_e_experiencia_em_iniciacao_de_pagamento,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/135145671
Sicoob,Sicoob_SuperApp_Open_Finance_IA_2026_09_03,"Em 03/09/2026, o Portal do Cooperativismo Financeiro registrou que a nova geracao do SuperApp integra Open Finance, IA generativa, personalizacao, assistente por texto/audio/imagem e mais de 10,3 milhoes de cooperados.",SuperApp;Open_Finance;IA_Generativa;Assistente_Inteligente;Sisbr_IA,Mídia_setorial_cooperativismo,Canal_digital_conversacional_e_agregador_financeiro_para_cooperados,Segurança_consentimento_e_escalabilidade_multicooperativa,Alta,https://cooperativismodecredito.coop.br/2026/09/sicoob-lanca-nova-geracao-do-superapp-com-open-finance-e-inteligencia-artificial/
Banco Central,BC_Resolucao_587_Pix_2026_09_18,"Em 18/09/2026, a Resolucao BCB 587 alterou o Regulamento do Pix para admitir Pix Automatico em conta-salario, instituir cobranca hibrida, ajustar participacao, perda de condicao de participante, obrigacoes e suspeitas de fraude.",Pix;Pix_Automatico;Conta_Salario;Cobranca_Hibrida;DICT,Regulatorio_oficial,Mudanca_regulatoria_direta_para_bancos_IPs_cores_e_canais_digitais,Adequacao_obrigatoria_a_regras_de_fraude_participacao_e_cobranca,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=587&tipo=Resolu%C3%A7%C3%A3o+BCB
Banco Central,BC_CiberLATAM_Pix_PSAV_nuvem_ciber_2026_09_19,"Em 19/09/2026, CiberLATAM consolidou o pacote de setembro do BC como endurecimento sobre Pix, PSAV, nuvem, ciberseguranca, notificacao de incidentes e contratacao de tecnologia por bancos e fintechs.",Pix;PSAV;Nuvem;Ciberseguranca;Fintechs,Mídia_setorial_ciberseguranca,Densidade_regulatoria_para_tecnologia_risco_operacional_e_fornecedores,Contratacao_de_nuvem_testes_controles_e_notificacao_de_incidentes,Muito alta,https://ciberlatam.com/pt/noticias/banco-central-brasil-endurece-regras-7af25255
Banco Central,BC_Pix_exclusao_instituicoes_fraude_2026_09_18,"Em 18/09/2026, Folha detalhou que o BC preve exclusao imediata de instituicoes punidas no Pix, notificacao de usuarios em suspeitas de fraude, canais de contestacao e resposta em ate 7 dias.",Pix;Fraude;DICT;Instituicoes_de_Pagamento;Folha,Mídia_setorial_regulatoria,Aperto_de_controles_para_participantes_do_arranjo_e_fornecedores_antifraude,Exclusao_de_participantes_marcacao_de_suspeita_e_contestacao,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/bc-libera-pix-automatico-em-conta-salario-e-preve-exclusao-imediata-de-instituicoes-veja-mudancas.shtml
Banco Central,BC_AgenciaBrasil_Pix_fraude_cobranca_2026_09_18,"Em 18/09/2026, Agencia Brasil informou que o BC anunciou regras de Pix para fraudes, cobranca hibrida, contas-salario, dispensa de obrigatoriedade em alguns participantes e saida ordenada de instituicoes.",Pix;Fraudes;Cobranca_Hibrida;Conta_Salario;EBC,Mídia_publica_regulatoria,Comunicacao_publica_do_impacto_regulatorio_para_o_ecossistema_Pix,Saida_ordenada_liquidacao_e_protecao_de_usuarios,Alta,https://agenciabrasil.ebc.com.br/economia/noticia/2026-09/pix-tera-novas-regras-para-fraudes-cobranca-hibrida-e-contas-salario
Banco Central,BC_MED_experiencia_usuario_Pix_2026_09_03,"Em 03/09/2026, o BC divulgou a versao 7.4 dos requisitos de experiencia do usuario do Pix, com jornada mais orientativa de contestacao via MED, anexos de documentos e vedacao de propaganda, ofertas, hiperlinks ou conteudo estranho em comprovantes.",Pix;MED;Experiencia_do_Usuario;Comprovantes;Antifraude,Regulatorio_oficial,Adequacao_obrigatoria_de_apps_bancarios_fluxos_de_contestacao_e_comprovantes,Conformidade_de_UX_antifraude_e_comunicacao_ao_usuario,Muito alta,https://www.bcb.gov.br/detalhenoticia/21251/nota
Banco Central,BC_API_Pix_MPI_2_10_2026_09_08,"Em 08/09/2026, o BC explicou ajustes operacionais da API Pix e do Manual de Padroes para Iniciacao 2.10.0, com padronizacao tecnica para Pix Automatico, QR Codes e integracao de cobranca.",API_Pix;MPI;QR_Code;Pix_Automatico;Iniciacao_de_Pagamentos,Regulatorio_tecnico_oficial,Oportunidade_para_integradores_de_cobranca_API_e_automacao_de_recebiveis,Adequacao_tecnica_de_iniciadores_cores_e_canais_de_cobranca,Alta,https://www.bcb.gov.br/detalhenoticia/21252/noticia
