Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
CAIXA,Caixa_beta_novo_app_segurança_2026_08,"Contexto recente: em agosto/2026, a CAIXA iniciou beta de novo app com biometria facial, liveness, criptografia ponta a ponta, analise comportamental, inteligencia antifraude, Open Finance e integracao de servicos do CAIXA Tem.",CAIXA;Novo_App_CAIXA;Biometria_Facial;Open_Finance;CAIXA_Tem,Institucional_modernizacao_digital,Modernizacao_de_app_unificado_com_seguranca_e_personalizacao,Privacidade_autenticacao_forte_antifraude_e_estabilidade_de_canais,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/08-AGOSTO/CAIXA-inicia-fase-Beta-do-novo-aplicativo-do-banco.aspx
CAIXA,Caixa_CECOT_249_fila_virtual_SaaS_2026_09,"Contexto recente: a CECOT 249/2026 indicou contratacao de solucao SaaS de fila e sala de espera virtual em nuvem publica para canais digitais da CAIXA, incluindo CAIXA Tem, FGTS, Loterias, sites e sistemas, com propostas ate 28/09/2026.",SaaS;Nuvem_Publica;CAIXA_Tem;FGTS;Loterias;Fila_Virtual,Compra_publica_TI,Capacidade_e_resiliencia_de_acesso_em_canais_digitais_de_massa,Continuidade_disponibilidade_e_dependencia_de_nuvem_publica,Alta,https://www.todaslicitacoes.com.br/licitacao/contratacao-de-empresa-para-disponibilizacao-e-brasilia-df-00360305000104-2026-691
BRB,BRB_BTG_carteira_imobiliaria_cartorio_2026_09_22,"Em 22/09/2026, reportagem republicada a partir de Metropoles/Tema Brasil mostrou que cessao de carteira imobiliaria do BRB ao BTG Pactual esta travando registros de imoveis, com exigencias de cartorio, reclamacoes ao BC e notificacoes extrajudiciais.",BRB;BTG_Pactual;Banco_Central;Carteira_Imobiliaria,Mídia_investigativa_operacional,Risco_operacional_e_reputacional_em_cessao_de_credito_imobiliario_apos_crise_de_liquidez,Transparencia_ao_cliente_documentacao_cartoraria_e_supervisao_de_reclamacoes,Muito alta,https://diariolocal.com.br/economia/venda-credito-brb-btg-registro-imoveis
BRB,BRB_venda_ativos_BTG_10bi_2026_09_17,"Em 17/09/2026, Metropoles reportou que o BRB captou R$ 10 bilhoes com venda de ativos desde a crise de liquidez gerada pelos negocios com o Banco Master, com BTG comprando mais da metade, principalmente carteiras imobiliarias do proprio BRB.",BRB;BTG_Pactual;Banco_Master;XP;Alaska,Mídia_investigativa_financeira,Busca_de_liquidez_por_venda_de_ativos_e_reposicionamento_de_carteiras,Transparencia_ao_mercado_cessao_de_credito_e_controle_de_liquidez,Muito alta,https://www.metropoles.com/colunas/dinheiro-e-negocios/brb-vendeu-r-10-bilhoes-em-ativos-desde-crise-btg-comprou-mais-da-metade
BRB,BC_perda_potencial_BRB_Master_2026_09_16,"Em 16/09/2026, UOL reportou relatorio do Banco Central apontando perda potencial de R$ 11,4 bilhoes no BRB pos-Master, acima dos R$ 8,8 bilhoes considerados pelo GDF, com determinacoes de reconhecimento e reavaliacao de ativos.",Banco_Central;Banco_Master;GDF;Credcesta;Tirreno,Regulatorio_reportado_por_midia,Supervisao_prudencial_e_reavaliacao_de_ativos_com_impacto_de_capital,Provisionamento_capital_e_transparencia_contabil,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/16/relatorio-do-bc-indica-rombo-potencial-de-r-114-bi-no-brb-pos-master.htm
BRB,TimesBrasil_BRB_perda_potencial_2026_09_17,"Em 17/09/2026, Times Brasil tambem reportou que relatorio do Banco Central aponta perda potencial de ate R$ 11,4 bilhoes no BRB, apos aquisicao de R$ 33,9 bilhoes em ativos ligados ao Master e empresas relacionadas.",Banco_Central;Banco_Master;BRB;Ativos;Capitalizacao,Mídia_setorial_financeira,Corroboracao_publica_de_perda_potencial_e_pressao_de_capital,Transparencia_de_balancos_avaliacao_de_ativos_e_governanca_prudencial,Muito alta,https://timesbrasil.com.br/brasil/relatorio-do-bc-aponta-perda-potencial-de-r-114-bilhoes-no-brb-apos-operacoes-com-master/
BRB,PF_fraude_Master_BRB_17bi_2026_09_13,"Em 13/09/2026, Estadao/UOL reportou que a PF apontou cerca de R$ 17 bilhoes em fraudes entre Master e BRB, com producao massiva de documentos falsos, empresa de fachada, scripts e codigos para gerar CCBs em lote.",Policia_Federal;Banco_Master;BRB;Tirreno;CCB,Mídia_judicial_e_investigativa,Fraude_documental_e_automatizacao_ilicita_com_impacto_em_carteiras_de_credito,Controles_de_origem_validacao_de_credito_auditoria_e_evidencias_digitais,Muito alta,https://economia.uol.com.br/noticias/estadao-conteudo/2026/09/13/pf-aponta-fraude-de-r-17-bilhoes-em-operacoes-entre-master-e-brb.htm
BRB,BRB_Pix_App_exclusivo_2026,"Contexto sustentado: a carta de servicos do BRB informa que o Pix e acessado exclusivamente pelo App Banco BRB, com consulta da transacao no proprio aplicativo e prazo de execucao de ate 40 segundos.",BRB;Pix;App_Banco_BRB;Banco_Central,Institucional_canal_digital,Dependencia_de_app_proprio_para_transacoes_Pix_no_conglomerado,Disponibilidade_do_app_segurança_transacional_e_continuidade_de_pagamentos,Alta,https://novo.brb.com.br/pix-3/
Sicoob,Sicoob_Sebah_IA_operacoes_TI_2026_09_03,"Em 03/09/2026, o Sicoob anunciou o Sebah, agente de IA para apoiar operacoes de TI em automacao de processos, analise de dados e geracao de informacoes, desenvolvido sobre o framework corporativo Sisbr IA.",Sicoob;Sebah;Sisbr_IA;Operacoes_de_TI;IA,Institucional_TI_e_operacoes,IA_aplicada_a_operacoes_de_TI_e_tomada_de_decisao,Governanca_de_modelos_dados_operacionais_e_controle_humano,Muito alta,https://www.sicoob.com.br/web/sicoobcentrosul/noticias/-/asset_publisher/xAioIawpOI5S/content/id/325742018
Sicoob,Sicoob_SuperApp_Open_Finance_IA_2026_09_01,"Em setembro/2026, o Sicoob iniciou implantacao gradual da nova geracao do SuperApp com Open Finance, IA generativa, personalizacao e assistente conversacional para texto, audio e imagem.",SuperApp;Open_Finance;IA_Generativa;Assistente_Inteligente;Sisbr_IA,Institucional_canal_digital,Canal_digital_conversacional_e_agregador_financeiro_para_cooperados,Segurança_consentimento_e_escalabilidade_multicooperativa,Muito alta,https://www.sicoob.com.br/web/sicoobcentralscrs/noticias/-/asset_publisher/xAioIawpOI5S/content/id/326354161
Sicoob,Sicoob_Open_Finance_200mil_consentimentos_2026_09,"Publicacao do Sicoob em setembro destacou mais de 200 mil consentimentos ativos e 140 mil cooperados unicos no Open Finance, com uso de agregador de contas e compartilhamento de dados.",Open_Finance;Consentimentos;Agregador_Financeiro;App_Sicoob,Institucional_Open_Finance,Aquisicao_digital_personalizacao_e_expansao_de_dados_compartilhados,Consentimento_segurança_privacidade_e_governanca_de_APIs,Muito alta,https://www.sicoob.com.br/web/sicoobcrediacil/noticias/-/asset_publisher/xAioIawpOI5S/content/id/148691258
Sicoob,LetsMoney_Sicoob_SuperApp_OpenFinance_IA_2026_09,"Fonte setorial: LetsMoney reportou que o Sicoob passou a distribuir em 01/09/2026 SuperApp reformulado com contas de outras instituicoes na tela inicial via Open Finance e assistente que aceita pedidos em linguagem natural.",LetsMoney;Sicoob;Open_Finance;IA_Generativa;SuperApp,Mídia_setorial_financeira,Corroboracao_externa_da_evolucao_do_canal_digital_e_Open_Finance,Consentimento_experiencia_do_usuario_e_seguranca_de_iniciacao,Alta,https://www.letsmoney.com.br/noticias/sicoob-superapp-open-finance-ia-generativa/
Sicoob,Sicoob_presidencia_associacao_open_finance_2026_09,"Em 01/09/2026, o Sicoob divulgou que representante do cooperativismo financeiro ligado a Arquitetura e Governanca de TI do Sicoob assumiu a presidencia do Conselho de Administracao da Associacao Open Finance por 20 semanas.",Sicoob;OCB;Associacao_Open_Finance;Governanca_de_TI,Governanca_ecossistema_Open_Finance,Influencia_do_cooperativismo_na_governanca_do_Open_Finance_brasileiro,Conformidade_consentimento_padronizacao_e_priorizacao_de_agenda,Alta,https://www.sicoob.com.br/web/sicoobcentralunicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/312144913
Sicoob,Sicoob_cloud_analitico_robos_digitais_2026_09,"Contexto recente: o Sicoob informou uso de IA generativa, ambiente analitico em nuvem e cerca de 60 robos digitais 24 horas por dia em automacao de tarefas, incluindo abertura de contas.",Nuvem;Robos_Digitais;Analitico;Automacao;Abertura_de_Contas,Institucional_TI_e_operacoes,Escalabilidade_analitica_e_automacao_operacional_em_cooperativismo_financeiro,Governanca_de_cloud_automacao_e_continuidade_operacional,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/236561933
Banco Central,BC_Resolucao_587_Pix_2026_09_18,"Em 18/09/2026, a Resolucao BCB 587 alterou o Regulamento do Pix para admitir Pix Automatico em conta-salario, instituir cobranca hibrida, ajustar participacao, perda de condicao de participante, obrigacoes e suspeitas de fraude.",Pix;Pix_Automatico;Conta_Salario;Cobranca_Hibrida;DICT,Regulatorio_oficial,Mudanca_regulatoria_direta_para_bancos_IPs_cores_e_canais_digitais,Adequacao_obrigatoria_a_regras_de_fraude_participacao_e_cobranca,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=587&tipo=Resolu%C3%A7%C3%A3o+BCB
Banco Central,BC_IN777_Manual_Fluxos_Pix_2026_09_18,"Em 18/09/2026, a IN BCB 777 divulgou a versao 2.2 do Manual de Fluxos do Processo de Efetivacao do Pix, com vigencia em 01/02/2027 e ajustes em fluxos e inclusao de tratamento das cobrancas hibridas.",Pix;Manual_de_Fluxos;Cobranca_Hibrida;Pix_Agendado;SPI,Regulatorio_tecnico_oficial,Ajustes_tecnicos_de_fluxos_Pix_para_participantes_cores_e_iniciadores,Adequacao_de_sistemas_processos_e_testes_ate_2027,Muito alta,https://www.bartolo.website/2026-09-21.html
Banco Central,AgenciaBrasil_BC_novas_regras_Pix_2026_09_18,"Agencia Brasil registrou que as novas regras do Pix ampliam funcionalidades, reforcam seguranca e alteram criterios de participacao, incluindo suspensao imediata de instituicoes em liquidacao extrajudicial e efeito imediato para exclusao do Pix.",Banco_Central;Pix;Agencia_Brasil;Fraude;Cobranca_Hibrida,Mídia_publica_regulatoria,Traducao_publica_do_impacto_operacional_das_mudancas_do_Pix,Controles_de_participacao_liquidacao_extrajudicial_e_protecao_ao_usuario,Muito alta,https://agenciabrasil.ebc.com.br/economia/noticia/2026-09/pix-tera-novas-regras-para-fraudes-cobranca-hibrida-e-contas-salario
Banco Central,BC_ciberseguranca_RSFN_Pix_nuvem_2026,"Contexto sustentado: nota do BC sobre seguranca cibernetica e nuvem exige gestao de certificados, rastreabilidade, testes de intrusao, controles de acesso, protecao de rede e requisitos de comunicacao com RSFN, Pix e STR.",Pix;RSFN;STR;Nuvem;Seguranca_Cibernetica,Regulatorio_oficial,Densidade_regulatoria_sobre_segurança_cibernetica_e_fornecedores_de_tecnologia,Contratacao_de_nuvem_controles_anuais_testes_e_supervisao,Muito alta,https://www.bcb.gov.br/detalhenoticia/20979/nota
Banco Central,BC_Pix_aproximacao_Open_Finance_2026,"Contexto recente: pagina oficial do Pix por aproximacao explica que carteiras digitais usam Open Finance para vincular contas, com autorizacao, consentimento, APIs e autenticacao no ecossistema autorizado pelo Banco Central.",Open_Finance;Pix_por_Aproximacao;APIs;Consentimento;Carteiras_Digitais,Regulatorio_oficial_e_inovacao,Aprimoramento_de_pagamentos_e_iniciacao_por_Open_Finance,Seguranca_de_consentimento_autenticacao_forte_e_governanca_de_APIs,Alta,https://www.bcb.gov.br/estabilidadefinanceira/pix-aproximacao
Banco Central,BC_CiberLATAM_Pix_PSAV_nuvem_ciber_2026_09,"Em setembro/2026, CiberLATAM consolidou o pacote do BC como endurecimento sobre Pix, PSAV, nuvem, ciberseguranca, notificacao de incidentes e contratacao de tecnologia por bancos e fintechs.",Pix;PSAV;Nuvem;Ciberseguranca;Fintechs,Mídia_setorial_ciberseguranca,Densidade_regulatoria_para_tecnologia_risco_operacional_e_fornecedores,Contratacao_de_nuvem_testes_controles_e_notificacao_de_incidentes,Muito alta,https://ciberlatam.com/pt/noticias/banco-central-brasil-endurece-regras-7af25255
