Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Reforco_de_capacidade_com_40_analistas_de_TI,"Em nota pública de 07 de novembro de 2025, o BRB informou que convocaria 40 analistas de TI ao longo do primeiro semestre de 2026, vinculando a medida ao fortalecimento da área de tecnologia, modernização, automação e cibersegurança.",Ecossistema_proprio,Expansao_de_capacidade_interna_de_TI,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-convoca-mais-40-analista-de-ti-no-primeiro-semestre-de-2026/
BRB,Plano_de_capital_entregue_ao_Banco_Central,"Em 06 de fevereiro de 2026, o BRB informou ter entregue ao Banco Central um plano de capital com ações preventivas de recomposição e foco em sustentabilidade, estabilidade operacional e continuidade institucional.",Banco_Central;GDF,Governanca_financeira_e_continuidade_operacional,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/nota-a-imprensa-06-02-2026/
Sicoob,Super_App_premiado_Banking_Transformation_2026,"Na notícia publicada em 27 de junho de 2026, o Sicoob informou que seu Super App foi reconhecido como melhor aplicativo do mercado financeiro no Prêmio Banking Transformation, destacando mais de 300 produtos e serviços, cerca de 85% das transações financeiras dos cooperados e múltiplas camadas de segurança.",Ecossistema_proprio,Reconhecimento_externo_de_canal_digital_em_escala,Altíssimo,Médio-alto,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/318241150
Sicoob,Sisbr_IA_generativa_em_escala,"O Sicoob lançou novas soluções com IA generativa e informou disponibilidade do Sisbr IA para mais de 62 mil colaboradores, com uso de RAG e múltiplos modelos para acelerar a transformação digital do sistema cooperativo.",Ecossistema_proprio,Plataforma_interna_de_IA_para_escala_operacional,Altíssimo,Médio-alto,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
Sicoob,Politica_institucional_de_seguranca_cibernetica_2026,"A documentação pública do Sicoob sobre política institucional de segurança cibernética, atualizada em abril de 2026 e referenciada com versão de 26/02/2026 em páginas do próprio sistema, reforça SOC centralizado, segmentação de rede, DLP, monitoramento contínuo e controles de identidade e acesso.",Ecossistema_proprio,Diretriz_institucional_de_ciberseguranca,Altíssimo,Altíssimo,Muito alta,https://www.sicoob.com.br/web/relacaocooperados/publicacoes/-/document_library/LCLbg6wyOAft/view_file/159415398
Sicoob,Relatorio_de_sustentabilidade_2024_com_maturidade_operacional,"O Relatório de Sustentabilidade 2024 do Sicoob segue como contexto sustentado de investimento em infraestrutura tecnológica, capacitação, proteção de dados, continuidade e resiliência cibernética em escala sistêmica.",Ecossistema_proprio,Contexto_estrutural_de_maturidade_operacional,Alto,Médio-alto,Alta,https://www.sicoob.com.br/documents/20128/237743090/Relatorio_Sustentabilidade_2024.pdf
Banco Central,Cyber_Resilience_Forum_2026_Provedores_Criticos,"Em 29 de abril de 2026, o Banco Central detalhou o BC Cyber Resilience Forum 2026 Provedores Críticos, reunindo bancos, provedores de tecnologia e empresas de segurança para alinhar resiliência operacional, riscos de terceiros, proteção de APIs e monitoramento contínuo do SFN.",Provedores_de_tecnologia;Empresas_de_seguranca;Bancos,Coordenacao_cibernetica_do_ecossistema_financeiro,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21106/noticia
Banco Central,Aprimoramentos_na_Conta_PI_para_liquidacao_segura,"Em 24 de março de 2026, o Banco Central anunciou novas medidas para fortalecer a segurança operacional e o gerenciamento da Conta PI, incluindo limite mínimo de saldo operacional, bloqueio automático e canal alternativo de consulta ao extrato.",Ecossistema_regulatorio,Gestao_de_liquidez_e_seguranca_da_infraestrutura_Pix,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21062/nota
Banco Central,Novos_requisitos_ciberneticos_para_RSFN_Pix_STR_e_nuvem,"O Banco Central atualizou a política e os requisitos de segurança cibernética das instituições financeiras, reforçando controles para RSFN, Pix, STR, desenvolvimento de sistemas e contratação de processamento e armazenamento em nuvem, com prazo de adequação até 1º de março de 2026.",Ecossistema_regulatorio,Pressao_regulatoria_sobre_infraestrutura_critica_e_nuvem,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/20979/nota
Banco Central,PDTI_2026_2029_com_foco_em_infraestrutura_governanca_e_seguranca,"O PDTI 2026-2029 do Banco Central posiciona a TI como instrumento de governança, segurança, privacidade, rastreabilidade de custos, modernização de infraestrutura e arquitetura de nuvem pública para sustentar serviços críticos do SFN e do SPB.",Ecossistema_regulatorio,Planejamento_estrategico_de_TI_para_servicos_criticos,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/content/acessoinformacao/pdti_docs/PDTI-2026-2029.pdf
