Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Venture_capital_e_inovacao,"O BRB lançou fundo próprio de venture capital para investir em startups de serviços financeiros, IA, blockchain e administração pública, com gestão da KPTL e Bossanova Investimentos, reforçando o banco como plataforma de inovação aberta.",KPTL; Bossanova_Investimentos,Veiculo_de_CVC_e_inovacao_aberta,Altíssimo,Alto,Muito alta,https://novo.brb.com.br/imprensa/brb-lanca-fundo-proprio-de-venture-capital/
BRB,Pagamentos_digitais_BRBPAY,"O BRB lançou o portal BRBPAY para parcelamento online de débitos, tributos e contas, com abrangência nacional, parcelamento em até 24 vezes e discurso explícito de segurança e criptografia.",BRBPAY,Lancamento_de_plataforma_digital_de_pagamentos,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-lanca-portal-para-parcelamento-de-debitos-tributos-e-contas/
BNB,Estrategia_TIC_PDTIC_2026_2027,"O PDTIC 2026-2027 do Banco do Nordeste foi atualizado em 16/04/2026 e reforça prioridades de modernização digital, automação de processos críticos, aplicação estratégica de IA e decisões baseadas em dados integrados.",Ecossistema_proprio,Planejamento_estrategico_de_TI,Altíssimo,Alto,Muito alta,https://www.bnb.gov.br/acesso-a-informacao/acoes-e-programas/plano-estrategico-de-ti
BNB,Autoatendimento_canais,"O BNB firmou parceria com a Tecban para instalar e gerenciar 100 caixas eletrônicos recicladores, com depósitos em tempo real, interoperabilidade com Banco24Horas e monitoramento 24x7 ao longo do primeiro semestre de 2026.",Tecban; Banco24Horas,Parceria_de_modernizacao_de_canais,Altíssimo,Médio-alto,Muito alta,https://www.tecban.com.br/noticia/tecban-e-banco-do-nordeste-firmam-parceria-para-modernizar-rede-de
BNB,Inovacao_Open_Finance_IA,"O BNB firmou com o CESAR um contrato de três anos para acelerar mais de 25 projetos ligados a Open Finance, crédito, IA e outras frentes digitais, com apoio de times de design, UX e engenharia.",CESAR,Parceria_de_inovacao,Altíssimo,Alto,Muito alta,https://www.cesar.org.br/w/cesar-anuncia-parceria-de-inovacao-com-o-banco-do-nordeste-bnb
BNB,Agenda_TIC_evento_proprio,"O portal BNB Tech continua sendo vitrine pública da agenda de transformação digital do banco, conectando temas de TI, conectividade, IA e políticas públicas com executivos internos e do ecossistema.",Microsoft; Gartner; BID; Banco_Mundial,Evento_proprio_e_articulacao_de_ecossistema,Alto,Médio-alto,Alta,https://www.bnb.gov.br/en/bnb-tech
Banestes,IA_generativa_interna,"O Banestes mantém como referência pública o Sab.IA, solução própria de IA generativa desenvolvida com a startup capixaba Aumo para apoiar aprendizagem e atendimento interno dos colaboradores.",Aumo; Ufes; Ifes,Parceria_de_desenvolvimento_de_IA,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_04_23_01.html
Banestes,Seguranca_gerenciada,"No ITR de 31/03/2025, o Banestes registra novo contrato para serviços gerenciados de segurança, cobrindo proteção, monitoramento de vulnerabilidades, resposta a incidentes e consultoria, além de atualizações tecnológicas e incorporação de novos serviços.",Não_informado,Servicos_gerenciados_de_seguranca,Altíssimo,Alto,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2025-03-31-bPWGRDBk.pdf
Banestes,Canais_digitais_e_cartoes,"No fact sheet de 13/05/2026, o Banestes informa mais de 19 milhões de transações financeiras e 48 milhões de transações totais nos canais digitais no 1T26, além de crescimento do faturamento de cartões, reforçando continuidade da convergência físico-digital.",Ecossistema_proprio,Escala_operacional_digital,Alto,Médio,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2026-05-13-68LCJr8Q.pdf
Banestes,Investimento_em_tecnologia_1T26,"No press release oficial do 1T26, o Banestes reafirma compromisso com transformação digital e excelência no atendimento ao informar investimento de R$ 14,3 milhões em tecnologia no trimestre.",Ecossistema_proprio,Evidencia_institucional_de_investimento_em_TI,Altíssimo,Médio-alto,Alta,https://ri.banestes.com.br/docs/Press-release-banestes-2026-03-31-9hkNWNGg.pdf
Banrisul,API_Pix_e_embedded_payments,"O portal de desenvolvedores do Banrisul mantém a API Pix como ativo público para QR Codes, pagamentos instantâneos, Pix Automático, notificações e conciliação, reforçando a tese API-first para integrações financeiras.",Ecossistema_de_desenvolvedores,Oferta_transacional_via_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/BPI/link/api-pix.html
Banrisul,BaaS_API_financeira,"O Banrisul continua expondo publicamente sua plataforma Banrisul as a Service, permitindo integração de serviços financeiros por APIs com foco em desempenho, segurança, estabilidade e suporte técnico.",Ecossistema_de_desenvolvedores,Plataforma_BaaS_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/BPI/link/baas.html
Banrisul,Modernizacao_autoatendimento_com_Tecban,"O Banrisul firmou parceria com a Tecban para implantar cerca de 1.000 equipamentos recicladores, com saques sem cartão, depósitos em tempo real e monitoramento 24x7, atualizando metade do parque tecnológico de autoatendimento.",Tecban; Banco24Horas,Parceria_de_modernizacao_de_canais,Altíssimo,Médio-alto,Muito alta,https://www.tecban.com.br/noticia/tecban-e-banrisul-fazem-parceria-para-a-modernizacao-da-rede-de-caixas
BASA,Seguranca_cibernetica_integrada,"O pregão eletrônico do Banco da Amazônia expõe contratação de solução integrada de rede e segurança para proteção de servidores e cargas de trabalho híbridas por 60 meses, com hardware, software e serviços especializados.",Não_informado,Pregao_publico_de_rede_e_ciberseguranca,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,Privacidade_e_LGPD_SaaS,"No mesmo ambiente público, o BASA mantém contratação de solução de gestão de privacidade e proteção de dados pessoais em modelo SaaS, incluindo implantação, operação, sustentação e serviços especializados por 60 meses.",Não_informado,Pregao_publico_de_privacidade_e_LGPD,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,Ativos_de_rede_e_datacenter,"O portal de pregões também expõe contratação para fornecimento de ativos de rede, software de redes, suporte local e remoto 24x7, instalação e repasse de conhecimento para reestruturar o datacenter e a rede corporativa do banco por 60 meses.",Não_informado,Pregao_publico_de_infraestrutura_critica,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Banpará,APM_monitoramento,"A base pública de contratos do Banpará confirma contrato ativo com a Baltazar Tecnologia para ferramenta de Application Performance Monitoring por 24 meses, sinal direto de prioridade em observabilidade.",Baltazar_Tecnologia,Contratacao_de_observabilidade_APM,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Conectividade_datacenters,"A base pública do Banpará confirma contratação ativa para lançamento de cabo óptico entre os datacenters do banco, reforçando agenda de conectividade crítica e resiliência de infraestrutura.",Empresa_de_Tecnologia_da_Informacao_e_Comunicacao_do_Estado_do_Para,Contrato_de_conectividade_critica,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Dados_de_mercado_e_inteligencia_financeira,"A base pública do Banpará mostra adesão à plataforma eletrônica da Bloomberg Finance L.P. para acesso a notícias, dados de mercado e indicadores em tempo real.",Bloomberg_Finance_LP,Licenciamento_de_plataforma_de_dados,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Licencas_Microsoft_e_capacitacao,"O portal de contratos do Banpará mantém trilha ativa de aquisição de licenças Microsoft, Software Assurance, subscrições e treinamentos oficiais, sustentando oportunidade em workplace, nuvem, colaboração e segurança.",Microsoft,Contratacao_de_licencas_e_treinamento,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Sicoob,IA_generativa_core_bancario,"O Sicoob expandiu sua transformação digital com o Sisbr IA e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com uso de RAG e escolha entre múltiplos modelos de IA integrados ao core bancário.",Llama; DeepSeek; Phi; Mistral,Plataforma_interna_de_transformacao_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoobcredicope/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
Sicoob,Governanca_IA_e_seguranca,"O Sicoob destacou que suas soluções de IA generativa rodam em ambiente seguro e controlado, sem compartilhamento de dados com terceiros, sob gestão exclusiva do CCS e com aderência à LGPD.",Centro_Cooperativo_Sicoob,Governanca_de_IA_e_protecao_de_dados,Altíssimo,Alto,Alta,https://www.sicoob.com.br/web/sicoobcredicope/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
BRB,Reforco_de_capital_via_CLDF,"O BRB adicionou um novo vetor público de continuidade e governança ao informar que o GDF encaminhou à CLDF projeto de lei para recomposição, reforço e ampliação do patrimônio líquido e do capital social do banco.",Governo_do_Distrito_Federal; CLDF,Resposta_regulatoria_de_capitalizacao,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/gdf-encaminha-projeto-de-lei-a-camara-legislativa-com-objetivo-de-reforcar-capital-do-brb/
Sicoob,Capacitacao_em_seguranca_e_privacidade,"O Relatório de Sustentabilidade 2025 do Sicoob informa 78.643 capacitações em segurança da informação e privacidade em 2025, além de 98% de alcance nos treinamentos assíncronos da trilha de proteção das informações, reforçando maturidade operacional para escalar IA e canais digitais com governança.",Centro_Cooperativo_Sicoob,Indicador_institucional_de_maturidade_operacional,Alto,Alto,Alta,https://www.sicoob.com.br/documents/d/relacaocooperados/relatorio-de-sustentabilidade-2025
BRB,Governanca_operacional_de_tecnologia,"A página oficial de competências do BRB, atualizada em maio de 2026, explicita a Diretoria Executiva de Tecnologia com responsabilidade por governança de TI e dados, automação bancária, monitoramento operacional e defesa cibernética, além do peso institucional do Comitê de Compras e Contratações.",Ecossistema_proprio,Evidencia_institucional_de_governanca_execucao_e_compras,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/servico-de-informacao-ao-cidadao/institucional-2/competencias/
Banrisul,API_Pix_versionada_v2_8_1,"A documentação pública API Pix v2.8.1 do Banrisul reforça maturidade transacional e agenda API-first, com evidências técnicas de QR Codes, notificações, conciliação e Pix Automático para integrações corporativas.",Ecossistema_de_desenvolvedores,Evolucao_versionada_de_plataforma_transacional,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/pages/docs/clientes-banrisul/api-pix-v2.8.1.html
BASA,Rede_privada_multisservico_e_anti_DDoS,"O portal oficial de pregões do BASA passou a expor com clareza uma contratação de 60 meses para rede privada de comunicação multisserviço com enlaces, LAN, MAN, Wifi corporativo, balanceamento seguro de circuitos, internet com proteção anti-DDoS e rede de alta velocidade, elevando a densidade pública do vetor de conectividade crítica.",Não_informado,Pregao_publico_de_conectividade_critica_e_seguranca_de_rede,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,NGFW_de_data_center_e_alta_disponibilidade,"O portal oficial de pregões do BASA agora expõe o PE 90011/2026 para solução de proteção de rede em alta disponibilidade com NGFW, concentrador VPN, NGIPS, sandbox, URL filtering e gerência centralizada por 60 meses, reforçando a agenda de segurança de data center.",Não_informado,Pregao_publico_de_seguranca_de_data_center,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Sicoob,Seguranca_inteligente_no_SuperApp,"O mesmo anúncio público das novas soluções de IA generativa do Sicoob informa o Modo Guardião no SuperApp, camada inteligente de segurança que restringe transações fora de redes confiáveis e reforça autenticação para valores mais altos.",Centro_Cooperativo_Sicoob,Seguranca_digital_aplicada_a_canais_e_autenticacao,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoobcredisales/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
BASA,CrowdStrike_e_hunting_gerenciado,"O portal oficial de pregões do BASA expõe atualização do licenciamento corporativo CrowdStrike com expansão de capacidade de investigação de atividades e incidentes, identificação de ativos desprotegidos e suporte com operação assistida, reforçando uma agenda madura de caça adaptativa de ameaças.",CrowdStrike,Pregao_publico_de_expansao_ciberseguranca_endpoint,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BRB,Pagamentos_digitais_mobilidade,"Em página oficial dedicada à operação, o BRB informa que o BRB Mobilidade já movimentou R$ 3,7 bilhões, superou R$ 76 milhões em recargas via Pix e habilitou pagamentos contactless com cartões e carteiras digitais nos validadores, reforçando escala operacional de pagamentos digitais no transporte público.",Mastercard; Visa; Elo,Escala_operacional_de_pagamentos_digitais_em_mobilidade,Altíssimo,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-mobilidade-diversifica-meios-de-pagamento-e-moderniza-atendimento-aos-usuarios/
Banpará,Virtualizacao_VMware_corporativa,"O portal oficial de licitações do Banpará passou a expor o Pregão Eletrônico nº 005/2026 para fornecimento, em modelo de subscrição, de licenças VMware utilizadas na infraestrutura corporativa de virtualização de servidores, reforçando prioridade pública em continuidade, padronização e sustentação do ambiente crítico.",VMware,Pregao_publico_de_virtualizacao_e_infraestrutura,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/licitacoes/
BRB,Reforco_estrutura_TIC_2026,"Em comunicado oficial, o BRB informou a convocação de 40 analistas de TI ao longo do primeiro semestre de 2026 para fortalecer a área de tecnologia e sustentar projetos estratégicos de modernização, automação, cibersegurança e ampliação de soluções digitais.",Ecossistema_proprio,Reforco_de_capacidade_interna_de_TI,Altíssimo,Alto,Muito alta,https://novo.brb.com.br/imprensa/brb-convoca-mais-40-analista-de-ti-no-primeiro-semestre-de-2026/
Sicoob,Investimento_em_seguranca_e_privacidade_2025,"O Relatório de Sustentabilidade 2025 do Sicoob informa investimento de R$ 1,2 milhão em segurança e privacidade e de R$ 6,4 milhões em capacitação, treinamentos e campanhas sobre o tema, reforçando compromisso público com governança operacional para escalar IA e canais digitais.",Centro_Cooperativo_Sicoob,Investimento_institucional_em_seguranca_privacidade_e_capacitacao,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/documents/d/relacaocooperados/relatorio-de-sustentabilidade-2025
Banpará,Monitoramento_inteligente_com_IA_e_IoT,"Em resposta oficial de 27/02/2026 sobre o PE 90004/2026, o Banpará defendeu a contratação integrada de plataforma de monitoramento de eventos com sensores inteligentes, processamento analítico, integração com a infraestrutura de TI, segurança da informação e Prova de Conceito, reforçando apetite público por solução crítica com IA e IoT.",Central_Monitoramento_e_Eletronica_CME; New_Line_Comercio_e_Servicos_Tecnologicos,Pregao_publico_de_monitoramento_inteligente_e_IoT,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/PortalImagens/rsips3lb/carta-052026-resposta-impugnacao-da-empresa-central-monitoramento-e-eletronica-cme-pe-90004-2026.pdf?mode=pad&rnd=134166820074430000
BNB,Computacao_multinuvem_e_cloud_broker,"A RFP 2026/002 do Banco do Nordeste detalha contratação de solução de computação multinuvem com intermediação para nuvens públicas, operação gerenciada, conectividade CSP ↔ BNB, suporte enterprise, treinamento e obrigação de operar entre 2 e 4 provedores, sinal público forte de agenda cloud, governança e conectividade crítica.",AWS; Microsoft_Azure; Google_Cloud,RFP_publica_de_multicloud_e_conectividade,Altíssimo,Alto,Muito alta,https://www.bnb.gov.br/documents/45839/9270764/Anexo%20I%20-%20Requisitos%20Tecnicos%20-%20RFP%202026-002.pdf/f707f9b6-1c06-317c-08fd-3e8592a4d47d
BNB,CPSI_chatbot_e_IA_operacional,"O BNB publicou chamada pública para desafios de inovação aberta em curadoria do chatbot de atendimento e uso de IA na interpretação do dashboard de Saúde e Segurança do Trabalho, com testes reais remunerados e orçamento de até R$ 600 mil via Contrato Público de Solução Inovadora.",Startups; Universidades; Centros_de_pesquisa; Parceiros_de_tecnologia,Inovacao_aberta_e_CPSI_com_IA,Alto,Médio-alto,Alta,https://www.bnb.gov.br/imprensa/noticias/-/asset_publisher/QGdgGhxvRtMv/content/bnb-abre-chamada-publica-para-solucoes-inovadoras-em-chatbot-saude-e-seguranca-do-trabalho/44540
Banco do Brasil,Antifraude_e_validacao_digital,"O Banco do Brasil adiciona um sinal público útil de segurança transacional com o Validador de Comprovantes BB, mecanismo oficial para confirmar autenticidade de comprovantes e reduzir fraude em pagamentos e transferências.",Ecossistema_proprio,Capacidade_publica_de_prevencao_a_fraudes_digitais,Alto,Alto,Alta,https://blog.bb.com.br/validador-comprovantes-bb-seguranca/
CAIXA,Integracao_judiciaria_SISBAJUD,"A CAIXA firmou acordo com o CNJ para integrar o piloto do novo SISBAJUD, reforçando agenda pública de integração sistêmica com o Judiciário, segurança jurídica, eficiência institucional e modernização de fluxos críticos.",CNJ,Cooperacao_tecnologica_e_integracao_critica,Alto,Alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/05-MAIO/CAIXA-e-CNJ-fecham-acordo-para-implementar-o-novo-SISBAJUD-.aspx
Banpará,Sistema_gestor_de_conta_poupanca,"O portal oficial do Banpará mantém aberto o Pregão Eletrônico nº 003/2026 para contratação, por 60 meses, de empresa de tecnologia da informação para Solução Integrada de Poupança, sinal direto de modernização de produto core e sustentação transacional.",Não_informado,Pregao_publico_de_core_bancario_e_poupanca,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/pregao-eletronico/preg%C3%A3o-eletr%C3%B4nico-n%C2%BA-003-2026-sistema-gestor-de-conta-poupan%C3%A7a/
CAIXA,Economia_digital_e_marcos_regulatorios,"A CAIXA passou a explicitar, em evento oficial de 28/05/2026, sua leitura sobre economia digital, inteligência artificial, plataformas, dados e meios de pagamento, reforçando o papel do hub TEIA e a agenda de inovação pública conectada a regulação e novos modelos de negócio.",Ecossistema_proprio,Posicionamento_institucional_de_inovacao_e_pagamentos,Alto,Médio-alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/05-MAIO/CAIXA-debate-economia-digital-na-primeira-edi%C3%A7%C3%A3o-do-Bras%C3%ADlia-Tech-Summit-.aspx
Sicoob,Politica_institucional_de_seguranca_cibernetica_2026,"A Política Institucional de Segurança Cibernética do Sicoob, atualizada em 26/02/2026, reforça SOC centralizado, segmentação de rede, DLP homologado, monitoramento contínuo de ameaças e controles de identidade e acesso, elevando a densidade pública de governança e operação defensiva do ecossistema.",Centro_Cooperativo_Sicoob,Politica_institucional_de_seguranca_cibernetica,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/documents/d/sicoobcrediembrapa/politica-institucional-de-seguranca-cibernetica-pdf
BASA,Protecao_de_workloads_hibridos_PE_90008_2026,"O portal oficial de pregões do Banco da Amazônia passou a expor de forma destacada o Pregão Eletrônico 90008/2026 para solução integrada de rede e segurança voltada à proteção de servidores e cargas de trabalho híbridas por 60 meses, com monitoramento contínuo, detecção, prevenção e resposta a incidentes.",Não_informado,Pregao_publico_de_ciberseguranca_e_workloads_hibridos,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Banpará,Analise_de_proposta_core_poupanca_Indra,"O Banpará publicou parecer técnico de 07/05/2026 sobre a proposta da Indra para o Pregão Eletrônico 003/2026 de Solução Integrada de Poupança, sinalizando avanço concreto do processo de contratação de TI para um produto core com horizonte contratual de 60 meses.",Indra,Evolucao_formal_de_pregao_publico_de_core_bancario,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/PortalImagens/gqnjaq24/parecer_002_2026_empresa-indra_pe-003_2026_assinado.pdf?mode=pad&rnd=134226235300000000
Banestes,Formulario_de_referencia_2026_nuvem_ciber_IA,"O Formulário de Referência 2026 do Banestes explicita modernização da infraestrutura em nuvem, reforço de segurança cibernética e aplicação de inteligência artificial nos negócios bancários, elevando a densidade executiva do caso além do eixo já conhecido de eficiência e canais digitais.",Ecossistema_proprio,Sinal_executivo_formal_de_modernizacao_TIC,Alto,Médio-alto,Alta,https://ri.banestes.com.br/docs/Formulario-de-Referencia-banestes-2026-12-31-grkwbmML.pdf
BASA,Gestao_de_privacidade_e_protecao_de_dados_SaaS,"O portal oficial de pregões do Banco da Amazônia passou a expor o PE 90006/2026 para contratação de solução de gestão de privacidade e proteção de dados pessoais em modelo SaaS, incluindo implantação, repasse de conhecimento, suporte, sustentação, operação e serviços técnicos especializados por 60 meses, reforçando a agenda de LGPD, governança e automação de conformidade.",Não_informado,Pregao_publico_de_privacidade_e_LGPD,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,Operacao_de_infraestrutura_e_service_desk_TIC,"O mesmo portal oficial passou a expor o PE 90007/2026 para operação de infraestrutura e atendimento ao usuário de TIC, por meio de central de serviços com cessão de mão de obra alocada e suporte de 1º, 2º e 3º níveis por 60 meses, sinal direto de pressão operacional em sustentação, governança e experiência interna de TI.",Não_informado,Pregao_publico_de_operacao_e_service_desk_de_TI,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Sicoob,Protecao_contra_golpes_digitais_com_IA,"O Sicoob publicou reforço institucional de suas camadas de proteção contra golpes digitais, com detecção de chamadas em curso, bloqueio de compartilhamento remoto de tela no app, validação transacional com inteligência artificial e uso de User Behaviour Analytics com machine learning no ambiente cibernético.",Centro_Cooperativo_Sicoob,Evidencia_institucional_de_antifraude_e_IA_cibernetica,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoob/imprensa/-/asset_publisher/rd7ZCcBmhQIS/content/id/165476981
Banpará,Continuidade_energetica_com_nobreaks_e_baterias,"O portal oficial de licitações do Banpará passou a expor, na mesma janela pública de abril de 2026, o Pregão Eletrônico SRP 006/2026 para aquisição de baterias para nobreak e o Pregão Eletrônico SRP 007/2026 para aquisição de nobreaks, reforçando pressão de continuidade elétrica e resiliência operacional em infraestrutura crítica de TI.",Não_informado,Pregao_publico_de_resiliencia_energetica_e_continuidade,Alto,Alto,Alta,https://www.banpara.b.br/licitacoes/
