Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,CAE_perdas_8_8_bi_2026_06_09,"Em 09/06/2026, o presidente do BRB afirmou na CAE do Senado que as perdas do banco chegam a R$ 8,8 bilhoes e que o balanco ainda nao estava pronto.",Senado_Federal;CAE;Perdas;Balanco,Pressao_politica_e_institucional_sobre_governanca_e_capital,Altissimo,Altissimo,Muito alta,https://www12.senado.leg.br/tv/programas/noticias-1/2026/06/presidente-do-brb-afirma-na-cae-que-divida-do-banco-chega-a-r-8-8-bilhoes
BRB,Aumento_de_capital_homologacao_parcial_2026_05_27,"Em 27/05/2026, o BRB divulgou homologacao parcial e subscricao de sobras no aumento de capital, movimento ainda dependente da agenda de reforco de capital e governanca.",BRB;Acionistas;Banco_Central;Capital,Recomposicao_de_capital_com_sinal_de_continuidade_institucional,Altissimo,Altissimo,Muito alta,https://ri.brb.com.br/upload/files/4162_Fato-Relevante-Aumento-de-Capital-do-BRB-Homologac-a-o-Parcial-e-Subscric-a-o-de-Sobras-.pdf
Sicoob,Goleada_de_Ofertas_campanha_digital_2026_07_10,"Em 10/07/2026, o Sicoob lancou a campanha Goleada de Ofertas, com Zico, Endrick, creators, ofertas-relampago e ativacao do Coopera para transformar audiencia esportiva em engajamento e relacionamento.",Zico;Endrick;Coopera;Creators,Ativacao_comercial_com_forte_componente_digital_e_de_marca,Altissimo,Baixo,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/321076677
Sicoob,Plano_Safra_26_27_credito_rural_2026_07_09,"Em 09/07/2026, o Sicoob projetou liberacao de R$ 70 bilhoes em credito rural para o Plano Safra 26/27, com R$ 11,5 bilhoes via Pronaf e R$ 15,8 bilhoes via Pronamp.",Plano_Safra;Pronaf;Pronamp;Credito_Rural,Escala_comercial_e_financiamento_setorial_com_pressao_sobre_canais_e_operacao,Altissimo,Medio,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/322684129
Sicoob,HDI_embedded_insurance_2026_06_03,"Em 03/06/2026, o Sistema OCB/GO destacou a parceria entre Sicoob e Grupo HDI para embutir seguro na jornada de financiamento veicular, reduzindo friccao operacional e acelerando a protecao ao cooperado.",Grupo_HDI;Seguro_Auto_Financiado;Embedded_Insurance;Credito_Veicular,Parceria_de_produto_combinando_credito_e_seguro_na_mesma_jornada,Alta,Medio,Alta,https://www.goiascooperativo.coop.br/sicoob-e-grupo-hdi-lancam-solucao-que-une-credito-e-seguro-em-uma-unica-operacao/
Sicoob,Dez_milhoes_cooperados_2026_05_26,"Em 26/05/2026, o Portal do Cooperativismo Financeiro reportou que o Sicoob ultrapassou 10 milhoes de cooperados, com 18 bilhoes de transacoes no Super App em 2025 e ampla capilaridade fisica.",Cooperados;Super_App_Sicoob;Canais_Digitais;Capilaridade,Cobertura_externa_sobre_escala_e_capilaridade_do_sistema,Altissimo,Medio,Alta,https://cooperativismodecredito.coop.br/2026/05/sicoob-alcanca-novo-patamar-de-cooperados-e-reafirma-a-forca-do-modelo-cooperativo-no-brasil/
Banco Central,Contas_em_moeda_estrangeira_regulacao_cambial_2026_07_01,"Em 01/07/2026, o Banco Central ampliou o acesso a contas em moeda estrangeira e modernizou a regulacao cambial para reduzir custos, simplificar operacoes e dar mais eficiencia aos negocios internacionais.",Cambio;Contas_Em_Moeda_Estrangeira;Negocios_Internacionais,Modernizacao_regulatoria_com_impacto_em_sistemas_e_processos,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21191/noticia
Banco Central,Prudencial_para_prestadoras_de_ativos_virtuais_2026_07_01,"Em 01/07/2026, o Banco Central incorporou as sociedades prestadoras de servicos de ativos virtuais ao arcabouco prudencial vigente, ampliando a densidade regulatoria do setor.",Ativos_Virtuais;PSAV;Prudencial,Expansao_do_arco_prudencial_sobre_infraestrutura_financeira_digital,Altissimo,Altissimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21192/nota
Banco Central,Pix_Aproximacao_Open_Finance_2026_06_23,"Em 23/06/2026, o Portal Contabeis resumiu a nova etapa do Pix por aproximacao com Open Finance, permitindo visualizar saldo e limite antes da confirmacao do pagamento.",Pix;Open_Finance;Saldo;Limite,Integracao_operacional_de_pagamentos_digitais_e_dados_financeiros,Altissimo,Alto,Muito alta,https://www.contabeis.com.br/noticias/77601/bc-amplia-pix-por-aproximacao-com-nova-funcao-no-open-finance/
Banco Central,Ciberresiliencia_supervisao_prudencial_2026_06,"Em junho de 2026, a JOTA destacou que a resiliencia operacional e a ciberseguranca passaram ao centro da agenda prudencial apos o BC Cyber Resilience Forum 2026 e o alerta sobre IA em ciberataques.",FMI;Ciberresiliencia;Provedores_Criticos;IA,Reforco_publico_da_agenda_sistemica_de_ciberseguranca_e_supervisao,Altissimo,Altissimo,Alta,https://www.jota.info/opiniao-e-analise/colunas/fronteiras-regulacao-financeira/ciberresiliencia-a-nova-camada-da-supervisao-financeira
