Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
CAIXA,Caixa_CECOT_249_fila_virtual_SaaS_2026_09,"A CECOT 249/2026 trata de solucao SaaS de fila e sala de espera virtual em nuvem publica para canais digitais da CAIXA, incluindo CAIXA Tem, FGTS, Loterias, sites e sistemas, com encerramento em 28/09/2026.",SaaS;Nuvem_Publica;CAIXA_Tem;FGTS;Loterias;Fila_Virtual,Compra_publica_TI,Capacidade_e_resiliencia_de_acesso_em_canais_digitais_de_massa,Continuidade_disponibilidade_e_dependencia_de_nuvem_publica,Muito alta,https://guialicite.com.br/oportunidades/00360305000104-1-000691/2026
CAIXA,Caixa_greve_canais_digitais_2026_09,"Contexto recente: Agencia Brasil registrou greve nacional da CAIXA em setembro e orientacao para uso de App CAIXA, Internet Banking, WhatsApp, CAIXA Tem, autoatendimento, Banco24Horas, lotericas e Correspondentes CAIXA Aqui.",CAIXA;CAIXA_Tem;App_CAIXA;WhatsApp;Banco24Horas;Lotericas,Midia_publica_operacional,Continuidade_operacional_de_canais_digitais_e_remotos_em_crise_trabalhista,Dependencia_de_canais_digitais_rede_alternativa_e_jornadas_remotas,Muito alta,https://agenciabrasil.ebc.com.br/economia/noticia/2026-09/caixa-entra-em-greve-nacional-bb-tem-paralisacao-parcial
CAIXA,Caixa_Parcelar_Pix_app_2026_09_03,"Contexto recente: em 03/09/2026, a CAIXA disponibilizou Parcelar Pix no App CAIXA para clientes elegiveis, com contratacao de credito na transacao, valores de R$ 300 a R$ 50 mil, prazo de ate 12 meses e exibicao de CET/IOF.",Pix;App_CAIXA;Credito_Digital;CET;IOF,Institucional_produto_digital,Produto_digital_de_credito_embutido_no_fluxo_de_pagamentos_instantaneos,Transparencia_CET_IOF_analise_de_risco_e_credito_responsavel,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/09-SETEMBRO/CAIXA-disponibiliza-Parcelar-Pix-aos-clientes-.aspx
CAIXA,Caixa_beta_novo_app_segurança_2026_08,"Contexto recente: em agosto/2026, a CAIXA iniciou beta de novo app com biometria facial, liveness, criptografia ponta a ponta, analise comportamental, inteligencia antifraude, Open Finance e integracao de servicos do CAIXA Tem.",CAIXA;Novo_App_CAIXA;Biometria_Facial;Open_Finance;CAIXA_Tem,Institucional_modernizacao_digital,Modernizacao_de_app_unificado_com_seguranca_e_personalizacao,Privacidade_autenticacao_forte_antifraude_e_estabilidade_de_canais,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/08-AGOSTO/CAIXA-inicia-fase-Beta-do-novo-aplicativo-do-banco.aspx
BRB,BRB_fabrica_apps_multiplataforma_PE_055_2026,"O PE 055/2026 do BRB trata de contratacao de empresa para desenvolvimento de aplicativos nativos e hibridos/PWA com suporte multiplataforma para smartphones, tablets, smartwatches, smartTVs, desktops e sensores IoT, com sessao publica iniciada em setembro.",BRB;Fabrica_de_Software;Aplicativos;PWA;IoT,Compra_publica_TI,Sinal_direto_de_sustentacao_e_evolucao_de_canais_digitais_do_BRB,Governanca_de_fabrica_de_software_segurança_de_apps_e_continuidade,Muito alta,https://www.portaldecompraspublicas.com.br/processos/DF/BRB-BANCO-DE-BRASILIA-SA-3635/PE-055-2026-2026-499166
BRB,BCB_nota_supervisao_Master_BRB_2026,"O Banco Central informou que sua area de Supervisao identificou inconsistencias nas cessoes de carteiras de credito do Banco Master para o BRB, comunicou ilicitos ao MPF e aplicou medida prudencial preventiva ao BRB.",Banco_Central;BRB;Banco_Master;MPF,Regulatorio_oficial,Supervisao_prudencial_e_contencao_de_operacoes_com_impacto_sobre_liquidez,Capital_liquidez_controles_de_credito_e_governanca_de_cessao,Muito alta,https://www.bcb.gov.br/detalhenoticia/21005/nota
BRB,BRB_auditoria_irregularidades_20bi_2026_09_22,"Em 22/09/2026, Pauta Diaria reportou auditoria independente contratada pelo BRB com falhas graves e indicios relevantes de irregularidades em operacoes superiores a R$ 20 bilhoes com o Banco Master, com envio do relatorio a PF.",BRB;Banco_Master;Policia_Federal;Auditoria_Independente,Midia_investigativa_controles,Pressao_sobre_controles_de_credito_e_evidencias_em_operacoes_herdadas_do_Master,Auditoria_forense_documentacao_provisionamento_e_supervisao,Muito alta,https://pautadiaria.com.br/noticia/auditoria-aponta-irregularidades-em-mais-de-r-20-bilhoes-negociados-entre-brb-e-banco-master
BRB,BRB_BTG_carteira_imobiliaria_cartorio_2026_09_22,"Em 22/09/2026, reportagem republicada a partir de Metropoles/Tema Brasil mostrou que cessao de carteira imobiliaria do BRB ao BTG Pactual esta travando registros de imoveis, com exigencias de cartorio, reclamacoes ao BC e notificacoes extrajudiciais.",BRB;BTG_Pactual;Banco_Central;Carteira_Imobiliaria,Midia_investigativa_operacional,Risco_operacional_e_reputacional_em_cessao_de_credito_imobiliario_apos_crise_de_liquidez,Transparencia_ao_cliente_documentacao_cartoraria_e_supervisao_de_reclamacoes,Muito alta,https://diariolocal.com.br/economia/venda-credito-brb-btg-registro-imoveis
BRB,BC_perda_potencial_BRB_Master_2026_09_16,"Contexto recente: UOL reportou relatorio do Banco Central apontando perda potencial de R$ 11,4 bilhoes no BRB pos-Master, acima dos R$ 8,8 bilhoes considerados pelo GDF, com determinacoes de reconhecimento e reavaliacao de ativos.",Banco_Central;Banco_Master;GDF;Credcesta;Tirreno,Regulatorio_reportado_por_midia,Supervisao_prudencial_e_reavaliacao_de_ativos_com_impacto_de_capital,Provisionamento_capital_e_transparencia_contabil,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/16/relatorio-do-bc-indica-rombo-potencial-de-r-114-bi-no-brb-pos-master.htm
BRB,BRB_RI_documentos_CVM_2026,"A pagina de RI do BRB seguia listando documentos CVM e comunicados ao mercado de 2026, inclusive esclarecimentos sobre noticias envolvendo Banco Master e comunicados de junho, mas sem novo documento publico relevante em 25/09.",BRB;CVM;RI;Banco_Master,RI_e_governanca,Monitoramento_de_divulgacao_formal_em_meio_a_crise_prudencial,Transparencia_ao_mercado_e_tempestividade_de_comunicados,Alta,https://ri.brb.com.br/pt/documentos-cvm
BRB,BRB_Pix_App_exclusivo_2026,"Contexto sustentado: a carta de servicos do BRB informa que o Pix e acessado exclusivamente pelo App Banco BRB, com consulta da transacao no proprio aplicativo e prazo de execucao de ate 40 segundos.",BRB;Pix;App_Banco_BRB;Banco_Central,Institucional_canal_digital,Dependencia_de_app_proprio_para_transacoes_Pix_no_conglomerado,Disponibilidade_do_app_segurança_transacional_e_continuidade_de_pagamentos,Alta,https://novo.brb.com.br/pix-3/
Sicoob,Sicoob_Sebah_IA_operacoes_TI_2026_09,"Em setembro/2026, o Sicoob anunciou o Sebah, agente de IA para apoiar operacoes de TI em automacao de processos, analise de dados e geracao de informacoes, desenvolvido sobre o framework corporativo Sisbr IA.",Sicoob;Sebah;Sisbr_IA;Operacoes_de_TI;IA,Institucional_TI_e_operacoes,IA_aplicada_a_operacoes_de_TI_e_tomada_de_decisao,Governanca_de_modelos_dados_operacionais_e_controle_humano,Muito alta,https://www.sicoob.com.br/web/sicoobcredicopa/noticias/-/asset_publisher/xAioIawpOI5S/content/id/325742018
Sicoob,Sicoob_SuperApp_Open_Finance_IA_2026_09,"O Sicoob iniciou em 01/09/2026 a implantacao de nova geracao do SuperApp, integrando Open Finance, IA generativa, personalizacao e assistente conversacional para texto, audio e imagem.",Sicoob;SuperApp;Open_Finance;IA_Generativa;Assistente_Conversacional,Institucional_produto_digital,Reposicionamento_do_app_como_hub_de_vida_financeira_e_transacoes,Privacidade_consentimento_governanca_de_dados_e_segurança_de_jornada,Muito alta,https://www.sicoob.com.br/web/sicoobcentralscrs/noticias/-/asset_publisher/xAioIawpOI5S/content/id/326354161
Sicoob,Sicoob_IA_documentos_Sisbr_2026_09_19,"Em 19/09/2026, publicacao do Sicoob informou aprimoramento da funcionalidade de interacao com documentos da plataforma Sisbr com uso de IA generativa na jornada de transformacao digital.",Sicoob;Sisbr;IA_Generativa;Documentos,Institucional_TI_e_dados,Automacao_de_analise_documental_e_produtividade_interna,Privacidade_documental_governanca_de_modelos_e_controle_de_acesso,Muito alta,https://www.sicoob.com.br/web/sicoobcredijequitinhonha/noticias/-/asset_publisher/xAioIawpOI5S/content/id/247097736
Sicoob,Sicoob_Open_Finance_consentimentos_2026_09,"Publicacao do Sicoob em setembro destacou a instituicao como quinta maior em consentimentos recebidos em relacao a base de cooperados, com uso de compartilhamento seguro de dados para beneficios como aumento de limite no cartao.",Sicoob;Open_Finance;Consentimento;Cartoes,Institucional_open_finance,Escala_de_consentimentos_e_uso_comercial_de_dados_compartilhados,Consentimento_privacidade_transparencia_e_uso_responsavel_de_dados,Muito alta,https://www.sicoob.com.br/web/sicooboestecredi/noticias/-/asset_publisher/xAioIawpOI5S/content/id/222566956
Sicoob,LetsMoney_Sicoob_SuperApp_2026_09,"Fonte setorial: LetsMoney reportou que o novo SuperApp Sicoob leva contas externas por Open Finance para a tela inicial e permite comandos em linguagem natural, com transicao gradual da tela antiga.",Sicoob;LetsMoney;SuperApp;Open_Finance;IA_Generativa,Midia_setorial_tecnologia_financeira,Validacao_externa_da_tese_de_app_conversacional_e_agregador_financeiro,Experiencia_do_usuario_consentimento_e_disponibilidade_de_servicos_digitais,Alta,https://www.letsmoney.com.br/noticias/sicoob-superapp-open-finance-ia-generativa/
Sicoob,TIInside_Sicoob_SuperApp_2026_09,"Fonte setorial adicional: TI Inside repercutiu a nova versao do app Sicoob com IA generativa, Open Finance, cartoes de informacao financeira e assistente conversacional, ampliando a cobertura externa da pauta.",Sicoob;TI_Inside;SuperApp;Open_Finance;IA_Generativa,Midia_setorial_tecnologia,Reforco_de_mercado_para_modernizacao_do_SuperApp_e_jornada_de_dados,Consentimento_Open_Finance_privacidade_e_disponibilidade_do_app,Alta,https://tiinside.com.br/it/01/09/2026/nova-versao-do-app-sicoob-incorpora-ia-e-open-finance/
Sicoob,Sicoob_governanca_Associacao_Open_Finance_2026,"Contexto recente: o cooperativismo financeiro assumiu a presidencia do Conselho de Administracao da Associacao Open Finance por 20 semanas, com representante ligado a Arquitetura e Governanca de TI do Sicoob.",Sicoob;Associacao_Open_Finance;Governanca_TI;OCB,Governanca_ecossistema,Influencia_do_cooperativismo_na_evolucao_do_Open_Finance,Governanca_setorial_regras_de_API_e_priorizacao_de_agenda,Alta,https://www.sicoob.com.br/web/sicoobcentralunicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/312144913
Banco Central,BCB_RPM_3T2026_coletiva_2026_09_24,"O Banco Central realizou em 24/09/2026 a agenda de apresentacao e coletiva do Relatorio de Politica Monetaria do terceiro trimestre, com Gabriel Galipolo e Paulo Picchetti, mantendo sinalizacao macroprudencial relevante para bancos.",Banco_Central;Relatorio_de_Politica_Monetaria;Gabriel_Galipolo;Paulo_Picchetti,Agenda_oficial_regulatoria,Sinalizacao_macroprudencial_que_afeta_bancos_credito_liquidez_e_tesouraria,Governanca_de_comunicacao_regulatoria_e_risco_de_mercado,Alta,https://www.bcb.gov.br/detalhenoticia/21260/nota
Banco Central,BCB_Resolucao_587_Pix_2026_09_18,"A Resolucao BCB 587, de 18/09/2026, alterou o Regulamento do Pix para tratar de Pix Automatico em conta-salario, cobranca hibrida, requisitos de participacao, perda de condicao de participante, suspeita de fraude e recursos contra decisoes do BC.",Banco_Central;Pix;Pix_Automatico;Conta_Salario;Cobranca_Hibrida,Regulatorio_pagamentos,Altera_regras_do_arranjo_Pix_e_obriga_instituicoes_a_revisar_processos_e_controles,Criterios_de_participacao_fraude_exclusao_e_recursos_administrativos,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=587&tipo=Resolu%C3%A7%C3%A3o+BCB
Banco Central,BCB_IN_777_manual_fluxos_Pix_2026_09_18,"A IN BCB 777, de 18/09/2026, divulgou a versao 2.2 do Manual de Fluxos do Processo de Efetivacao do Pix, com vigencia em 01/02/2027 e ajustes para cobrancas hibridas.",Banco_Central;Pix;Manual_de_Fluxos;Cobranca_Hibrida,Regulatorio_tecnico_pagamentos,Atualizacao_de_manual_tecnico_do_Pix_com_impacto_em_implementacoes_de_participantes,Conformidade_tecnica_prazos_de_implantacao_e_testes_de_integracao,Muito alta,https://www.bartolo.website/2026-09-21.html
Banco Central,BCB_IN_774_MED_fraudes_2026,"Nota do Banco Central sobre a IN BCB 774 informa nova jornada de contestacao no Mecanismo Especial de Devolucao, com classificacao orientada de golpe ou fraude e possibilidade de anexar documentos e comprovantes.",Banco_Central;Pix;MED;Fraude;Contestacao,Regulatorio_antifraude,Melhora_a_experiencia_de_contestacao_e_a_qualidade_das_evidencias_em_fraudes_Pix,Tratamento_de_fraude_documentacao_privacidade_e_prazos_operacionais,Muito alta,https://www.bcb.gov.br/detalhenoticia/21251/nota
Banco Central,BCB_Open_Finance_jornada_otimizada_Pix_2026,"Contexto recente: o BC informou que clientes podem autorizar compartilhamento de saldo e limite ao conectar conta no Pix por aproximacao ou em transferencias automaticas via Open Finance, usando APIs padronizadas, consentimento explicito e autenticacao forte.",Banco_Central;Open_Finance;Pix_por_Aproximacao;APIs;Consentimento,Regulatorio_open_finance_pagamentos,Aproxima_Open_Finance_de_jornadas_transacionais_de_pagamento_em_tempo_real,Consentimento_autenticacao_forte_privacidade_e_obrigacoes_das_instituicoes_detentoras,Muito alta,https://www.bcb.gov.br/detalhenoticia/21170/noticia
Banco Central,BCB_Pix_aproximacao_limites_2026_10,"Regra com vigencia proxima: a IN BCB 746 retira em 01/10/2026 o teto fixo de R$ 500 para Pix por aproximacao e JSR no Open Finance, exigindo adaptacao operacional pelas instituicoes.",Banco_Central;Pix_por_Aproximacao;Open_Finance;JSR;Limites,Regulatorio_pagamentos_proximo_prazo,Muda_parametrizacao_de_limites_e_jornada_de_pagamentos_em_apps_e_carteiras,Gestao_de_limites_segurança_transacional_e_comunicacao_ao_cliente,Muito alta,https://www.bcb.gov.br/detalhenoticia/21169/noticia
Banco Central,BCB_segurança_cibernetica_nuvem_2026,"Nota do BC sobre politica de seguranca cibernetica e nuvem exige gestao de certificados, rastreabilidade, testes de intrusao, controles de acesso, protecao de rede e requisitos para RSFN, Pix e STR.",Banco_Central;CMN;RSFN;Pix;STR;Nuvem;Seguranca_Cibernetica,Regulatorio_ciber_nuvem,Eleva_requisitos_de_ciberseguranca_e_contratacao_de_processamento_nuvem_para_instituicoes_autorizadas,Auditoria_certificados_acessos_terceiros_resiliencia_e_continuidade,Muito alta,https://www.bcb.gov.br/detalhenoticia/20979/nota
