Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
BRB,Venture_capital_e_inovacao,"O BRB lançou fundo próprio de venture capital para investir em startups de serviços financeiros, IA, blockchain e administração pública, com gestão da KPTL e Bossanova Investimentos, reforçando o banco como plataforma de inovação aberta.",KPTL; Bossanova_Investimentos,Veiculo_de_CVC_e_inovacao_aberta,Altíssimo,Alto,Muito alta,https://novo.brb.com.br/imprensa/brb-lanca-fundo-proprio-de-venture-capital/
BRB,Pagamentos_digitais_BRBPAY,"O BRB lançou o portal BRBPAY para parcelamento online de débitos, tributos e contas, com abrangência nacional, parcelamento em até 24 vezes e discurso explícito de segurança e criptografia.",BRBPAY,Lancamento_de_plataforma_digital_de_pagamentos,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-lanca-portal-para-parcelamento-de-debitos-tributos-e-contas/
BNB,Estrategia_TIC_PDTIC_2026_2027,"O PDTIC 2026-2027 do Banco do Nordeste foi atualizado em 16/04/2026 e reforça prioridades de modernização digital, automação de processos críticos, aplicação estratégica de IA e decisões baseadas em dados integrados.",Ecossistema_proprio,Planejamento_estrategico_de_TI,Altíssimo,Alto,Muito alta,https://www.bnb.gov.br/acesso-a-informacao/acoes-e-programas/plano-estrategico-de-ti
BNB,Autoatendimento_canais,"O BNB firmou parceria com a Tecban para instalar e gerenciar 100 caixas eletrônicos recicladores, com depósitos em tempo real, interoperabilidade com Banco24Horas e monitoramento 24x7 ao longo do primeiro semestre de 2026.",Tecban; Banco24Horas,Parceria_de_modernizacao_de_canais,Altíssimo,Médio-alto,Muito alta,https://www.tecban.com.br/noticia/tecban-e-banco-do-nordeste-firmam-parceria-para-modernizar-rede-de
BNB,Inovacao_Open_Finance_IA,"O BNB firmou com o CESAR um contrato de três anos para acelerar mais de 25 projetos ligados a Open Finance, crédito, IA e outras frentes digitais, com apoio de times de design, UX e engenharia.",CESAR,Parceria_de_inovacao,Altíssimo,Alto,Muito alta,https://www.cesar.org.br/w/cesar-anuncia-parceria-de-inovacao-com-o-banco-do-nordeste-bnb
BNB,Agenda_TIC_evento_proprio,"O portal BNB Tech continua sendo vitrine pública da agenda de transformação digital do banco, conectando temas de TI, conectividade, IA e políticas públicas com executivos internos e do ecossistema.",Microsoft; Gartner; BID; Banco_Mundial,Evento_proprio_e_articulacao_de_ecossistema,Alto,Médio-alto,Alta,https://www.bnb.gov.br/en/bnb-tech
Banestes,IA_generativa_interna,"O Banestes mantém como referência pública o Sab.IA, solução própria de IA generativa desenvolvida com a startup capixaba Aumo para apoiar aprendizagem e atendimento interno dos colaboradores.",Aumo; Ufes; Ifes,Parceria_de_desenvolvimento_de_IA,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_04_23_01.html
Banestes,Seguranca_gerenciada,"No ITR de 31/03/2025, o Banestes registra novo contrato para serviços gerenciados de segurança, cobrindo proteção, monitoramento de vulnerabilidades, resposta a incidentes e consultoria, além de atualizações tecnológicas e incorporação de novos serviços.",Não_informado,Servicos_gerenciados_de_seguranca,Altíssimo,Alto,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2025-03-31-bPWGRDBk.pdf
Banestes,Canais_digitais_e_cartoes,"No fact sheet de 13/05/2026, o Banestes informa mais de 19 milhões de transações financeiras e 48 milhões de transações totais nos canais digitais no 1T26, além de crescimento do faturamento de cartões, reforçando continuidade da convergência físico-digital.",Ecossistema_proprio,Escala_operacional_digital,Alto,Médio,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2026-05-13-68LCJr8Q.pdf
Banestes,Investimento_em_tecnologia_1T26,"No press release oficial do 1T26, o Banestes reafirma compromisso com transformação digital e excelência no atendimento ao informar investimento de R$ 14,3 milhões em tecnologia no trimestre.",Ecossistema_proprio,Evidencia_institucional_de_investimento_em_TI,Altíssimo,Médio-alto,Alta,https://ri.banestes.com.br/docs/Press-release-banestes-2026-03-31-9hkNWNGg.pdf
Banrisul,API_Pix_e_embedded_payments,"O portal de desenvolvedores do Banrisul mantém a API Pix como ativo público para QR Codes, pagamentos instantâneos, Pix Automático, notificações e conciliação, reforçando a tese API-first para integrações financeiras.",Ecossistema_de_desenvolvedores,Oferta_transacional_via_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/BPI/link/api-pix.html
Banrisul,BaaS_API_financeira,"O Banrisul continua expondo publicamente sua plataforma Banrisul as a Service, permitindo integração de serviços financeiros por APIs com foco em desempenho, segurança, estabilidade e suporte técnico.",Ecossistema_de_desenvolvedores,Plataforma_BaaS_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/BPI/link/baas.html
Banrisul,Modernizacao_autoatendimento_com_Tecban,"O Banrisul firmou parceria com a Tecban para implantar cerca de 1.000 equipamentos recicladores, com saques sem cartão, depósitos em tempo real e monitoramento 24x7, atualizando metade do parque tecnológico de autoatendimento.",Tecban; Banco24Horas,Parceria_de_modernizacao_de_canais,Altíssimo,Médio-alto,Muito alta,https://www.tecban.com.br/noticia/tecban-e-banrisul-fazem-parceria-para-a-modernizacao-da-rede-de-caixas
BASA,Seguranca_cibernetica_integrada,"O pregão eletrônico do Banco da Amazônia expõe contratação de solução integrada de rede e segurança para proteção de servidores e cargas de trabalho híbridas por 60 meses, com hardware, software e serviços especializados.",Não_informado,Pregao_publico_de_rede_e_ciberseguranca,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,Privacidade_e_LGPD_SaaS,"No mesmo ambiente público, o BASA mantém contratação de solução de gestão de privacidade e proteção de dados pessoais em modelo SaaS, incluindo implantação, operação, sustentação e serviços especializados por 60 meses.",Não_informado,Pregao_publico_de_privacidade_e_LGPD,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,Ativos_de_rede_e_datacenter,"O portal de pregões também expõe contratação para fornecimento de ativos de rede, software de redes, suporte local e remoto 24x7, instalação e repasse de conhecimento para reestruturar o datacenter e a rede corporativa do banco por 60 meses.",Não_informado,Pregao_publico_de_infraestrutura_critica,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Banpará,APM_monitoramento,"A base pública de contratos do Banpará confirma contrato ativo com a Baltazar Tecnologia para ferramenta de Application Performance Monitoring por 24 meses, sinal direto de prioridade em observabilidade.",Baltazar_Tecnologia,Contratacao_de_observabilidade_APM,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Conectividade_datacenters,"A base pública do Banpará confirma contratação ativa para lançamento de cabo óptico entre os datacenters do banco, reforçando agenda de conectividade crítica e resiliência de infraestrutura.",Empresa_de_Tecnologia_da_Informacao_e_Comunicacao_do_Estado_do_Para,Contrato_de_conectividade_critica,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Dados_de_mercado_e_inteligencia_financeira,"A base pública do Banpará mostra adesão à plataforma eletrônica da Bloomberg Finance L.P. para acesso a notícias, dados de mercado e indicadores em tempo real.",Bloomberg_Finance_LP,Licenciamento_de_plataforma_de_dados,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Licencas_Microsoft_e_capacitacao,"O portal de contratos do Banpará mantém trilha ativa de aquisição de licenças Microsoft, Software Assurance, subscrições e treinamentos oficiais, sustentando oportunidade em workplace, nuvem, colaboração e segurança.",Microsoft,Contratacao_de_licencas_e_treinamento,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Sicoob,IA_generativa_core_bancario,"O Sicoob expandiu sua transformação digital com o Sisbr IA e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com uso de RAG e escolha entre múltiplos modelos de IA integrados ao core bancário.",Llama; DeepSeek; Phi; Mistral,Plataforma_interna_de_transformacao_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoobcredicope/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
Sicoob,Governanca_IA_e_seguranca,"O Sicoob destacou que suas soluções de IA generativa rodam em ambiente seguro e controlado, sem compartilhamento de dados com terceiros, sob gestão exclusiva do CCS e com aderência à LGPD.",Centro_Cooperativo_Sicoob,Governanca_de_IA_e_protecao_de_dados,Altíssimo,Alto,Alta,https://www.sicoob.com.br/web/sicoobcredicope/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
BRB,Reforco_de_capital_via_CLDF,"O BRB adicionou um novo vetor público de continuidade e governança ao informar que o GDF encaminhou à CLDF projeto de lei para recomposição, reforço e ampliação do patrimônio líquido e do capital social do banco.",Governo_do_Distrito_Federal; CLDF,Resposta_regulatoria_de_capitalizacao,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/gdf-encaminha-projeto-de-lei-a-camara-legislativa-com-objetivo-de-reforcar-capital-do-brb/
Sicoob,Capacitacao_em_seguranca_e_privacidade,"O Relatório de Sustentabilidade 2025 do Sicoob informa 78.643 capacitações em segurança da informação e privacidade em 2025, além de 98% de alcance nos treinamentos assíncronos da trilha de proteção das informações, reforçando maturidade operacional para escalar IA e canais digitais com governança.",Centro_Cooperativo_Sicoob,Indicador_institucional_de_maturidade_operacional,Alto,Alto,Alta,https://www.sicoob.com.br/documents/d/relacaocooperados/relatorio-de-sustentabilidade-2025
BRB,Governanca_operacional_de_tecnologia,"A página oficial de competências do BRB, atualizada em maio de 2026, explicita a Diretoria Executiva de Tecnologia com responsabilidade por governança de TI e dados, automação bancária, monitoramento operacional e defesa cibernética, além do peso institucional do Comitê de Compras e Contratações.",Ecossistema_proprio,Evidencia_institucional_de_governanca_execucao_e_compras,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/servico-de-informacao-ao-cidadao/institucional-2/competencias/
Banrisul,API_Pix_versionada_v2_8_1,"A documentação pública API Pix v2.8.1 do Banrisul reforça maturidade transacional e agenda API-first, com evidências técnicas de QR Codes, notificações, conciliação e Pix Automático para integrações corporativas.",Ecossistema_de_desenvolvedores,Evolucao_versionada_de_plataforma_transacional,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/pages/docs/clientes-banrisul/api-pix-v2.8.1.html
BASA,Rede_privada_multisservico_e_anti_DDoS,"O portal oficial de pregões do BASA passou a expor com clareza uma contratação de 60 meses para rede privada de comunicação multisserviço com enlaces, LAN, MAN, Wifi corporativo, balanceamento seguro de circuitos, internet com proteção anti-DDoS e rede de alta velocidade, elevando a densidade pública do vetor de conectividade crítica.",Não_informado,Pregao_publico_de_conectividade_critica_e_seguranca_de_rede,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BASA,NGFW_de_data_center_e_alta_disponibilidade,"O portal oficial de pregões do BASA agora expõe o PE 90011/2026 para solução de proteção de rede em alta disponibilidade com NGFW, concentrador VPN, NGIPS, sandbox, URL filtering e gerência centralizada por 60 meses, reforçando a agenda de segurança de data center.",Não_informado,Pregao_publico_de_seguranca_de_data_center,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Sicoob,Seguranca_inteligente_no_SuperApp,"O mesmo anúncio público das novas soluções de IA generativa do Sicoob informa o Modo Guardião no SuperApp, camada inteligente de segurança que restringe transações fora de redes confiáveis e reforça autenticação para valores mais altos.",Centro_Cooperativo_Sicoob,Seguranca_digital_aplicada_a_canais_e_autenticacao,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoobcredisales/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
BASA,CrowdStrike_e_hunting_gerenciado,"O portal oficial de pregões do BASA expõe atualização do licenciamento corporativo CrowdStrike com expansão de capacidade de investigação de atividades e incidentes, identificação de ativos desprotegidos e suporte com operação assistida, reforçando uma agenda madura de caça adaptativa de ameaças.",CrowdStrike,Pregao_publico_de_expansao_ciberseguranca_endpoint,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
BRB,Pagamentos_digitais_mobilidade,"Em página oficial dedicada à operação, o BRB informa que o BRB Mobilidade já movimentou R$ 3,7 bilhões, superou R$ 76 milhões em recargas via Pix e habilitou pagamentos contactless com cartões e carteiras digitais nos validadores, reforçando escala operacional de pagamentos digitais no transporte público.",Mastercard; Visa; Elo,Escala_operacional_de_pagamentos_digitais_em_mobilidade,Altíssimo,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-mobilidade-diversifica-meios-de-pagamento-e-moderniza-atendimento-aos-usuarios/
Banpará,Virtualizacao_VMware_corporativa,"O portal oficial de licitações do Banpará passou a expor o Pregão Eletrônico nº 005/2026 para fornecimento, em modelo de subscrição, de licenças VMware utilizadas na infraestrutura corporativa de virtualização de servidores, reforçando prioridade pública em continuidade, padronização e sustentação do ambiente crítico.",VMware,Pregao_publico_de_virtualizacao_e_infraestrutura,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/licitacoes/
BRB,Reforco_estrutura_TIC_2026,"Em comunicado oficial, o BRB informou a convocação de 40 analistas de TI ao longo do primeiro semestre de 2026 para fortalecer a área de tecnologia e sustentar projetos estratégicos de modernização, automação, cibersegurança e ampliação de soluções digitais.",Ecossistema_proprio,Reforco_de_capacidade_interna_de_TI,Altíssimo,Alto,Muito alta,https://novo.brb.com.br/imprensa/brb-convoca-mais-40-analista-de-ti-no-primeiro-semestre-de-2026/
Sicoob,Investimento_em_seguranca_e_privacidade_2025,"O Relatório de Sustentabilidade 2025 do Sicoob informa investimento de R$ 1,2 milhão em segurança e privacidade e de R$ 6,4 milhões em capacitação, treinamentos e campanhas sobre o tema, reforçando compromisso público com governança operacional para escalar IA e canais digitais.",Centro_Cooperativo_Sicoob,Investimento_institucional_em_seguranca_privacidade_e_capacitacao,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/documents/d/relacaocooperados/relatorio-de-sustentabilidade-2025
